verbList,verbProbabilities,verbCounts
DISTRICT,0.000141143260409315,1
DISTRUST,0,0
DISTRUSTFUL,0,0
DISTURB,0,0
DISTURBED,0,0
DISTURBS,0,0
DIVERTED,0,0
DIVIDE,0,0
DIVIDED,0,0
DIVIDES,0,0
DO,0.00197600564573042,14
DOCUMENT,0.000282286520818631,2
DOES,0.000988002822865208,7
DOGMA,0,0
DOGS,0,0
DOING,0.000141143260409315,1
DOMINATE,0,0
DOMINATED,0,0
DOMINATES,0,0
DONATED,0,0
DONATING,0,0
DONE,0.000423429781227946,3
DONELLEY,0,0
DOOMED,0,0
DOUBLE,0,0
DOUBLED,0,0
DOUBT,0,0
DOUBTFUL,0,0
DOWN,0.000282286520818631,2
DOWNED,0.000141143260409315,1
DOWNPLAYED,0,0
DRAFT,0,0
DRAFTED,0,0
DRAFTING,0,0
DRAGGED,0.000141143260409315,1
DRAMATIZES,0,0
DRAPED,0,0
DRAW,0,0
DRAWN,0,0
DREAM,0,0
DREW,0,0
DRIVE,0,0
DRIVING,0.000282286520818631,2
DROP,0,0
DROPPED,0.000141143260409315,1
DROPPING,0,0
DROVE,0.000141143260409315,1
DROWNED,0,0
DRUNK,0,0
DUARTE,0,0
DUBBED,0,0
DUE,0.000141143260409315,1
DUG,0,0
DUMPTRUCK,0.000141143260409315,1
DUPLICATE,0,0
DUSTING,0,0
DUTY,0,0
DUTYBOUND,0,0
DYING,0,0
DYNAMITED,0.000141143260409315,1
EARLY,0.00141143260409315,10
EARMARKED,0,0
EARN,0,0
EARNED,0,0
EASE,0,0
EASIER,0,0
EAST,0.000423429781227946,3
EASY,0,0
EAT,0,0
ECHOED,0,0
ECO,0.000282286520818631,2
ECUADOR,0,0
EDUCATED,0,0
EFFECT,0,0
EFFECTED,0,0
EFFECTIVE,0,0
EFFICIENT,0,0
EFFORT,0.000282286520818631,2
ELECT,0,0
ELECTED,0,0
ELECTIONS,0.000423429781227946,3
ELECTRICITY,0.000564573041637262,4
ELEMENT,0,0
ELICITED,0.000141143260409315,1
ELIMINATE,0,0
ELIMINATED,0,0
ELN,0.000141143260409315,1
ELSE,0.000141143260409315,1
EMBASSY,0.000141143260409315,1
EMBRACE,0,0
EMBRACING,0,0
EMERGE,0,0
EMERGED,0,0
EMOTION,0,0
EMPHASIZE,0,0
EMPHASIZED,0,0
EMPHATIC,0,0
EMPLACED,0,0
EMPLOYED,0,0
EMPOWERED,0,0
EMPOWERS,0,0
ENABLE,0,0
ENABLED,0,0
ENABLING,0,0
ENCOMPASS,0,0
ENCOMPASSED,0,0
ENCOMPASSES,0.000141143260409315,1
ENCOUNTER,0,0
ENCOURAGE,0,0
ENCOURAGED,0,0
ENCOURAGES,0,0
ENCOURAGING,0,0
END,0.000705716302046577,5
ENDANGER,0,0
ENDANGERED,0,0
ENDANGERING,0,0
ENDANGERS,0,0
ENDED,0.000141143260409315,1
ENDING,0,0
ENDORSED,0,0
ENDS,0,0
ENDURE,0,0
ENDURED,0,0
ENDURING,0,0
ENEMIES,0,0
ENEMY,0.000282286520818631,2
ENERGIC,0,0
ENERGY,0.000141143260409315,1
ENFORCE,0,0
ENFORCED,0.000282286520818631,2
ENFORCES,0,0
ENFORCING,0.000141143260409315,1
ENGAGE,0,0
ENGAGED,0,0
ENGAGING,0,0
ENGENDERS,0,0
ENJOY,0,0
ENJOYED,0,0
ENJOYING,0,0
ENJOYS,0,0
ENORMOUS,0,0
ENOUGH,0,0
ENRICHED,0,0
ENRICHING,0,0
ENSUED,0,0
ENSUES,0,0
ENSURE,0,0
ENSURES,0,0
ENTAIL,0,0
ENTAILED,0,0
ENTAILS,0,0
ENTER,0,0
ENTERED,0.000705716302046577,5
ENTERING,0.000423429781227946,3
ENTERS,0,0
ENTITLED,0,0
ENTRENCHED,0,0
ENTRUSTED,0,0
ENVISAGES,0,0
EPITOMIZED,0,0
EQUIPPED,0,0
EQUIVALENT,0,0
ERADICATE,0,0
ERADICATED,0,0
ERADICATION,0,0
ERECTED,0,0
ERUPTED,0,0
ESCALATE,0,0
ESCALATED,0,0
ESCAPE,0,0
ESCAPED,0.000423429781227946,3
ESSENTIAL,0,0
ESTABLISH,0,0
ESTABLISHED,0.000141143260409315,1
ESTABLISHES,0,0
ESTABLISHING,0,0
ESTABLSIHED,0,0
ESTATE,0.000564573041637262,4
ESTIMATE,0,0
ESTIMATED,0.000141143260409315,1
ETERNAL,0,0
EVACUATE,0.000282286520818631,2
EVACUATED,0.000141143260409315,1
EVACUATING,0,0
EVALUATE,0,0
EVALUATED,0,0
EVALUATES,0,0
EVE,0,0
EVERYTHING,0,0
EVICT,0,0
EVICTED,0,0
EVIDENCE,0.000141143260409315,1
EVIDENT,0.000282286520818631,2
EVINCES,0,0
EVOKE,0,0
EVOLVING,0,0
EXAMINE,0,0
EXAMINED,0,0
EXAMINING,0,0
EXAMPLE,0,0
EXAMPLES,0,0
EXCEEDS,0,0
EXCELLENT,0,0
EXCERPTS,0.000282286520818631,2
EXCESSIVE,0,0
EXCHANGE,0.000282286520818631,2
EXCHANGING,0,0
EXCLAIMED,0,0
EXCLUDE,0,0
EXCLUDED,0,0
EXCUSE,0.000141143260409315,1
EXECUTE,0,0
EXECUTED,0,0
EXECUTIVE,0.000141143260409315,1
EXEMPT,0,0
EXERCISE,0,0
EXERCISED,0,0
EXERCISES,0,0
EXERCISING,0,0
EXERT,0,0
EXERTED,0,0
EXERTING,0,0
EXERTS,0,0
EXHAUST,0,0
EXHAUSTED,0,0
EXHIBITED,0,0
EXHIBITS,0,0
EXIST,0,0
EXISTED,0,0
EXISTS,0,0
EXPAND,0,0
EXPANDED,0,0
EXPANDING,0,0
EXPECT,0.000141143260409315,1
EXPECTED,0.000141143260409315,1
EXPECTING,0,0
EXPECTS,0,0
EXPEL,0,0
EXPELLED,0,0
EXPENSIVE,0,0
EXPERIENCE,0,0
EXPERIENCED,0,0
EXPERIENCING,0,0
EXPERTS,0.000141143260409315,1
EXPIRES,0,0
EXPLAIN,0.000141143260409315,1
EXPLAINED,0.000141143260409315,1
EXPLAINS,0,0
EXPLODED,0.000705716302046577,5
EXPLOITS,0,0
EXPLORE,0,0
EXPLORED,0,0
EXPLOSION,0.000705716302046577,5
EXPORT,0,0
EXPORTED,0,0
EXPORTING,0,0
EXPOSE,0,0
EXPOSED,0,0
EXPRESS,0,0
EXPRESSED,0.000141143260409315,1
EXPRESSES,0,0
EXPRESSING,0,0
EXPRESSION,0,0
EXTEND,0,0
EXTENDED,0.000282286520818631,2
EXTENDING,0.000141143260409315,1
EXTENDS,0,0
EXTENT,0,0
EXTINGUISH,0,0
EXTOLLED,0,0
EXTRACT,0,0
EXTRADITED,0.000141143260409315,1
EXTREMIST,0.000141143260409315,1
EXTREMISTS,0.000282286520818631,2
FACADE,0,0
FACE,0,0
FACED,0,0
FACES,0.000141143260409315,1
FACILITATE,0,0
FACILITATED,0,0
FACING,0,0
FACT,0,0
FACTOR,0,0
FAIL,0,0
FAILED,0.000423429781227946,3
FAILING,0,0
FAILS,0,0
FAIR,0,0
FALL,0,0
FALLEN,0,0
FALLS,0,0
FALSE,0.000141143260409315,1
FAMILIAR,0,0
FAR,0.000564573041637262,4
FARABUNDO,0.00127028934368384,9
FARCE,0,0
FARM,0.000423429781227946,3
FARSIGHTED,0,0
FASCISTS,0,0
FAVOR,0,0
FAVORABLE,0,0
FAVORED,0.000282286520818631,2
FAVORING,0,0
FAVORITE,0,0
FAVORS,0,0
FEAR,0,0
FEARS,0,0
FEASIBLE,0,0
FEATURED,0,0
FEATURES,0,0
FEBE,0.000141143260409315,1
FEEL,0.000423429781227946,3
FEELS,0,0
FELL,0,0
FELT,0.000282286520818631,2
FENASTRAS,0.000141143260409315,1
FERTILIZED,0,0
FICTITIOUS,0,0
FIELDS,0.000141143260409315,1
FIERCE,0,0
FIGHT,0.000141143260409315,1
FIGHTENED,0,0
FIGHTERS,0.000282286520818631,2
FIGHTING,0.000988002822865208,7
FIGHTS,0.000282286520818631,2
FIGTHING,0,0
FIGURE,0,0
FIGURED,0,0
FIGURES,0,0
FILE,0,0
FILED,0,0
FILLED,0.000141143260409315,1
FILMED,0,0
FINALIZED,0,0
FINANCE,0.000141143260409315,1
FINANCED,0,0
FINANCES,0.000141143260409315,1
FIND,0.000423429781227946,3
FINDS,0,0
FINE,0.000141143260409315,1
FINISHED,0,0
FIRED,0.00127028934368384,9
FIRING,0.000282286520818631,2
FIRST,0.000846859562455893,6
FISHING,0,0
FIT,0,0
FITTED,0.000141143260409315,1
FITTING,0,0
FIX,0,0
FIXED,0.000282286520818631,2
FLARED,0,0
FLED,0.000423429781227946,3
FLEEING,0,0
FLEW,0,0
FLEX,0,0
FLEXIBILITY,0,0
FLEXIBLE,0,0
FLOODED,0,0
FLOWN,0.000141143260409315,1
FLY,0.000141143260409315,1
FLYING,0,0
FMLN,0.00310515172900494,22
FOCUS,0.000141143260409315,1
FOCUSED,0,0
FOILED,0,0
FOLLOW,0,0
FOLLOWED,0.000282286520818631,2
FOLLOWING,0.00141143260409315,10
FOLLOWS,0,0
FOMENT,0,0
FOOTAGE,0,0
FOR,0.01030345800988,73
FORBID,0,0
FORBIDDEN,0.000141143260409315,1
FORBIDS,0,0
FORCE,0.000705716302046577,5
FORCED,0.000282286520818631,2
FORCES,0.00465772759350741,33
FOREIGNER,0,0
FOREIGNERS,0,0
FORESEE,0,0
FOREWARNED,0,0
FORGET,0,0
FORGETS,0,0
FORGETTING,0,0
FORGIVE,0,0
FORGOTTEN,0,0
FORM,0,0
FORMALIZE,0,0
FORMED,0,0
FORMING,0,0
FORMS,0,0
FORMULA,0,0
FORMULATE,0,0
FORMULATED,0,0
FORMULATING,0,0
FORUM,0,0
FOSTER,0,0
FOSTERING,0,0
FOUGHT,0,0
FOUND,0.00127028934368384,9
FOUNDED,0.000141143260409315,1
FOWARD,0,0
FRACTURED,0,0
FRAMEWORK,0.000282286520818631,2
FRAUD,0,0
FREE,0,0
FREED,0,0
FREEDOM,0.000282286520818631,2
FRIEND,0.000141143260409315,1
FRIENDS,0,0
FRIGHTEN,0,0
FRIGHTENED,0,0
FRONT,0.0018348623853211,13
FRONTLINE,0,0
FRONTS,0,0
FROZEN,0,0
FRUITFUL,0,0
FRUITLESS,0,0
FRUSTRATED,0,0
FUEL,0.000141143260409315,1
FUELING,0,0
FUGART,0,0
FUGITIVES,0,0
FULFILL,0,0
FULFILLED,0,0
FULFILLING,0,0
FULFULLING,0,0
FULL,0.000282286520818631,2
FUNCTION,0,0
FUNCTIONING,0,0
FUNDAMENTAL,0,0
FURNISH,0,0
FURTHER,0.000564573041637262,4
FUSES,0,0
FUTILE,0,0
GAGGING,0,0
GAIN,0,0
GAINED,0,0
GAINING,0,0
GAME,0.000141143260409315,1
GAMES,0,0
GANGS,0,0
GARCIA,0,0
GATHER,0,0
GATHERED,0.000141143260409315,1
GATHERING,0,0
GAVE,0.000282286520818631,2
GENERAL,0.00112914608327452,8
GENERATE,0.000141143260409315,1
GENERATED,0,0
GENERATION,0,0
GENEROUS,0,0
GENUINE,0,0
GESTURE,0,0
GET,0.000423429781227946,3
GETS,0,0
GETTING,0,0
GIVE,0.000141143260409315,1
GIVEN,0.000423429781227946,3
GIVES,0,0
GIVING,0.000141143260409315,1
GLAD,0,0
GLARING,0,0
GLORIFY,0,0
GO,0.000423429781227946,3
GOAL,0.000141143260409315,1
GOES,0,0
GOING,0.000564573041637262,4
GONE,0.000141143260409315,1
GOOD,0.000141143260409315,1
GOT,0,0
GOTTEN,0,0
GOVERN,0,0
GOVERNED,0,0
GOVERNING,0,0
GOVERNMENT,0.00324629498941426,23
GRADUATING,0,0
GRANT,0,0
GRANTED,0,0
GRANTS,0,0
GRATA,0,0
GRATEFUL,0.000141143260409315,1
GREAT,0.000564573041637262,4
GREATER,0,0
GREEN,0,0
GREET,0,0
GREETED,0,0
GREETING,0,0
GREETS,0,0
GREW,0,0
GRIEF,0,0
GRIMALDO,0,0
GRIPPED,0,0
GROUP,0.0018348623853211,13
GROUPS,0.00141143260409315,10
GROW,0,0
GROWING,0.000141143260409315,1
GROWN,0,0
GROWS,0,0
GUADALUPE,0.000282286520818631,2
GUARANTEE,0,0
GUARANTEED,0,0
GUARANTEES,0,0
GUARD,0.000141143260409315,1
GUARDED,0.000423429781227946,3
GUARDIAN,0,0
GUARDING,0,0
GUATEMALANS,0,0
GUERRILLA,0.00211714890613973,15
GUERRILLAS,0.00268172194777699,19
GUESSED,0,0
GUESSING,0,0
GUIDE,0,0
GUIDING,0,0
GUILTY,0,0
GUNNED,0,0
GUNS,0,0
HABIT,0,0
HAD,0.00338743824982357,24
HALF,0.000282286520818631,2
HALT,0,0
HALTED,0,0
HALTING,0,0
HAMMERED,0,0
HAMPER,0.000141143260409315,1
HAMPERED,0,0
HAMPERS,0,0
HAND,0,0
HANDED,0,0
HANDLE,0,0
HANDLED,0,0
HANDLES,0,0
HANDLING,0,0
HANDS,0.000141143260409315,1
HAPPEN,0,0
HAPPENED,0.000141143260409315,1
HAPPENING,0,0
HAPPENS,0,0
HAPPY,0,0
HARASS,0,0
HARASSED,0,0
HARASSING,0,0
HARBORED,0,0
HARBORING,0,0
HARD,0.000141143260409315,1
HARDENED,0,0
HARM,0,0
HARMED,0,0
HARMING,0,0
HARMS,0,0
HARPING,0,0
HARRASSED,0,0
HARSHER,0,0
HARVEST,0,0
HARVESTING,0,0
HAS,0.00917431192660551,65
HASTENS,0,0
HAVE,0.015666901905434,111
HAVING,0.000141143260409315,1
HE,0.00352858151023289,25
HEAD,0.000282286520818631,2
HEADED,0.000423429781227946,3
HEADING,0,0
HEADQUARTERED,0,0
HEADQUARTERS,0.000705716302046577,5
HEADS,0,0
HEAR,0.000141143260409315,1
HEARD,0.000705716302046577,5
HEARING,0,0
HEAVY,0.00112914608327452,8
HEED,0,0
HEEDED,0,0
HEIGHTENED,0,0
HEIGHTENS,0,0
HELD,0.000846859562455893,6
HELP,0.000423429781227946,3
HELPED,0.000141143260409315,1
HELPING,0.000141143260409315,1
HELPS,0,0
HEROIC,0,0
HID,0,0
HIDDEN,0.000141143260409315,1
HIDE,0,0
HIDES,0,0
HIDING,0,0
HIERARCHY,0,0
HIGH,0.000423429781227946,3
HIGHLIGHT,0,0
HIGHLIGHTS,0,0
HIGHWAY,0.000282286520818631,2
HINDER,0.000141143260409315,1
HINDERED,0,0
HINDERING,0,0
HINDERS,0,0
HINGE,0,0
HINTED,0,0
HIRE,0,0
HIRED,0,0
HIS,0.00141143260409315,10
HIT,0.000423429781227946,3
HITS,0,0
HOIST,0,0
HOISTED,0,0
HOLD,0.000141143260409315,1
HOLDING,0.000141143260409315,1
HOLDS,0,0
HOLED,0,0
HOME,0.000141143260409315,1
HOMERUN,0,0
HOMES,0.000705716302046577,5
HONDURANS,0,0
HONDURAS,0,0
HONEST,0.000141143260409315,1
HONOR,0,0
HONORED,0,0
HONORING,0,0
HOPE,0.000564573041637262,4
HOPED,0,0
HOPES,0,0
HOSPITAL,0.000423429781227946,3
HOSPITALIZED,0,0
HOST,0.000141143260409315,1
HOSTAGE,0,0
HOSTED,0,0
HOUSE,0.000564573041637262,4
HOUSED,0,0
HOUSES,0.000705716302046577,5
HOWEVER,0,0
HURLED,0.000141143260409315,1
HURRIED,0,0
HURRY,0.000141143260409315,1
HURT,0,0
HURTING,0,0
HURTS,0,0
HYPOCRITICAL,0,0
I,0.00338743824982357,24
IDENTIFIED,0.000705716302046577,5
IDENTIFIES,0,0
IDENTIFY,0,0
IDEOLOGY,0.000141143260409315,1
IDLE,0,0
IGNITED,0,0
IGNORE,0,0
IGNORED,0,0
ILL-DEFINED,0,0
ILLEGAL,0,0
IMAGINE,0,0
IMBUE,0,0
IMMERSED,0,0
IMMOBILIZED,0,0
IMPARTIAL,0,0
IMPASSE,0,0
IMPERATIVE,0,0
IMPERILED,0,0
IMPERILS,0,0
IMPLACABLE,0.000141143260409315,1
IMPLEMENT,0.000282286520818631,2
IMPLEMENTED,0.000282286520818631,2
IMPLEMENTING,0,0
IMPLICATED,0,0
IMPLICATES,0,0
IMPLIED,0,0
IMPLIES,0,0
IMPLY,0,0
IMPLYING,0,0
IMPORTANCE,0,0
IMPORTANT,0.000564573041637262,4
IMPOSE,0,0
IMPOSED,0.000423429781227946,3
IMPOSING,0,0
IMPOSSIBLE,0,0
IMPOVERISH,0,0
IMPREGNATED,0,0
IMPRESSIVE,0.000141143260409315,1
IMPRISONED,0,0
IMPROVE,0,0
IMPROVED,0,0
IMPROVES,0,0
IN,0.0549047282992237,389
INAPPROPRIATE,0,0
INCALCULABLE,0,0
INCAPABLE,0,0
INCIDENT,0.000988002822865208,7
INCLINED,0,0
INCLUDE,0.000141143260409315,1
INCLUDED,0,0
INCLUDES,0.000282286520818631,2
INCOMPETENT,0,0
INCREASE,0.000282286520818631,2
INCREASED,0.000282286520818631,2
INCREASES,0,0
INCREASING,0,0
INDEBTED,0,0
INDEFINITE,0,0
INDEMNIFIED,0,0
INDEPENDENT,0,0
INDICATE,0.000282286520818631,2
INDICATED,0.000141143260409315,1
INDICATES,0.000705716302046577,5
INDICATION,0,0
INDICTED,0,0
INDICTMENT,0,0
INDIFFERENT,0,0
INDISPENSABLE,0,0
INDISTICT,0,0
INDISTINCT,0,0
INDIVIDUALS,0.00197600564573042,14
INEFFECTIVE,0,0
INFILTRATE,0,0
INFILTRATED,0,0
INFLICT,0,0
INFLICTED,0.000141143260409315,1
INFLICTING,0,0
INFLUENCED,0,0
INFLUENTIAL,0,0
INFORM,0.000141143260409315,1
INFORMATION,0.000705716302046577,5
INFORMED,0,0
INFORMING,0.000141143260409315,1
INFORMS,0,0
INHABITED,0,0
INHERITED,0,0
INHUMANE,0,0
INITIATE,0,0
INITIATED,0.000141143260409315,1
INJECTS,0,0
INJURE,0,0
INJURED,0.00127028934368384,9
INNOCENT,0.000141143260409315,1
INQUIRE,0,0
INQUIRING,0,0
INSIDE,0.000988002822865208,7
INSIST,0,0
INSISTED,0.000141143260409315,1
INSISTING,0,0
INSISTS,0,0
INSPECTED,0,0
INSPIRATION,0,0
INSTALLED,0,0
INSTIGATED,0,0
INSTITUTE,0.000423429781227946,3
INSTITUTION,0,0
INSTRUCT,0,0
INSTRUCTED,0,0
INSTRUMENTAL,0,0
INSTRUMENTS,0,0
INSUFFICIENT,0,0
INTEGRATE,0,0
INTELLECTUALS,0,0
INTEND,0,0
INTENDED,0,0
INTENDS,0.000141143260409315,1
INTENSE,0.000141143260409315,1
INTENSIFIED,0.000141143260409315,1
INTENSIFY,0,0
INTENSIFYING,0,0
INTENTION,0,0
INTERCEPT,0,0
INTERCEPTED,0.000141143260409315,1
INTERCEPTS,0,0
INTEREST,0,0
INTERESTED,0,0
INTERESTING,0,0
INTERFERE,0,0
INTERFERENCE,0,0
INTERPRET,0,0
INTERPRETED,0,0
INTERROGATE,0,0
INTERROGATED,0,0
INTERRUPT,0,0
INTERRUPTED,0,0
INTERRUPTING,0,0
INTERRUPTS,0,0
INTERTWINED,0,0
INTERVENE,0,0
INTERVENING,0,0
INTERVENTION,0.000282286520818631,2
INTERVIEW,0.000282286520818631,2
INTERVIEWED,0.000141143260409315,1
INTERVIEWING,0,0
INTIMIDATE,0,0
INTRODUCED,0,0
INTRUDERS,0,0
INVADE,0,0
INVADED,0.000141143260409315,1
INVALIDATE,0,0
INVALIDATED,0,0
INVENT,0,0
INVENTED,0,0
INVERTED,0,0
INVEST,0,0
INVESTED,0,0
INVESTIGATE,0.000141143260409315,1
INVESTIGATED,0,0
INVESTIGATES,0,0
INVESTIGATING,0.000564573041637262,4
INVESTIGATION,0.000564573041637262,4
INVINCIBLE,0,0
INVITE,0,0
INVITED,0,0
INVOKED,0,0
INVOLVE,0,0
INVOLVED,0.000141143260409315,1
INVOLVES,0,0
IRONIC,0,0
IRRATIONAL,0,0
IRRESPONSIBLE,0,0
IRREVERSIBLE,0,0
IRREVOCABLE,0,0
IS,0.0132674664784757,94
ISABEL,0,0
ISOLATE,0,0
ISOLATED,0,0
ISSUE,0.000423429781227946,3
ISSUED,0.000282286520818631,2
ISSUES,0.000141143260409315,1
ISSUING,0,0
IT,0.00677487649964714,48
JAIL,0,0
JANUARY,0,0
JARAMILLO,0,0
JEOPARDIZE,0,0
JEOPARDIZES,0,0
JEOPARDIZING,0,0
JESUITS,0.000141143260409315,1
JOBLESS,0,0
JOIN,0,0
JOINED,0.000141143260409315,1
JOINING,0,0
JOINS,0,0
JOURNALIST,0.000141143260409315,1
JUDGE,0.000282286520818631,2
JUDGED,0,0
JUDGING,0,0
JUMPED,0,0
JURISDICTION,0,0
JUSTIFIABLE,0,0
JUSTIFIED,0.000141143260409315,1
JUSTIFIES,0,0
JUSTIFY,0,0
KDNAPPED,0,0
KEEP,0,0
KEEPING,0.000141143260409315,1
KEEPS,0,0
KEPT,0,0
KEY,0,0
KICKS,0,0
KIDANAPPED,0,0
KIDNAP,0,0
KIDNAPPED,0.000846859562455893,6
KILL,0.000988002822865208,7
KILLED,0.00282286520818631,20
KILLERS,0.000282286520818631,2
KILLING,0.000423429781227946,3
KILLS,0,0
KIND,0.000141143260409315,1
KM,0.00254057868736768,18
KNEW,0.000282286520818631,2
KNOCKED,0,0
KNOW,0.00112914608327452,8
KNOWING,0,0
KNOWLEDGEABLE,0,0
KNOWN,0.000282286520818631,2
KNOWS,0,0
LABELED,0,0
LABELLED,0,0
LABELS,0,0
LACED,0,0
LACK,0,0
LACKED,0,0
LACKS,0,0
LAID,0,0
LAMBRUSCHINI,0,0
LAMENTED,0,0
LAND,0.000141143260409315,1
LANDED,0,0
LANGUAGE,0,0
LARGE,0.000846859562455893,6
LASHES,0,0
LAST,0.0036697247706422,26
LASTED,0.000282286520818631,2
LASTING,0,0
LAUNCED,0,0
LAUNCH,0,0
LAUNCHED,0.000846859562455893,6
LAUNCHES,0,0
LAUNCHING,0,0
LAUNDERED,0,0
LAVISHED,0,0
LAY,0,0
LAYED,0,0
LAYS,0,0
LEAD,0.000141143260409315,1
LEADER,0.000282286520818631,2
LEADING,0,0
LEADS,0.000141143260409315,1
LEANING,0,0
LEANS,0,0
LEARN,0,0
LEARNED,0.000564573041637262,4
LEAVE,0,0
LEAVES,0,0
LEAVING,0.000141143260409315,1
LED,0.000141143260409315,1
LEFT,0.000846859562455893,6
LEFTISTS,0,0
LEGAL,0.000282286520818631,2
LEGITIMATE,0,0
LEGITIMIZED,0,0
LEGITIMIZES,0,0
LEMPIRAS,0,0
LEND,0,0
LENDS,0,0
LENT,0,0
LESS,0.000564573041637262,4
LESSEN,0,0
LESSON,0,0
LET,0.000564573041637262,4
LETTING,0,0
LEVEL,0,0
LEVELED,0,0
LEVELLED,0,0
LEVELLING,0,0
LEVIED,0,0
LIARS,0,0
LIASON,0,0
LIBERATED,0,0
LIBERATION,0.00155257586450247,11
LIBERTY,0,0
LIE,0.000141143260409315,1
LIED,0,0
LIES,0.000141143260409315,1
LIEUTENANTS,0,0
LIFE,0.000282286520818631,2
LIFT,0,0
LIFTED,0,0
LIFTING,0,0
LIGHT,0,0
LIGHTER,0,0
LIGHTING,0,0
LIKE,0.000705716302046577,5
LIKELY,0,0
LIMA,0.00141143260409315,10
LIMIT,0,0
LIMITED,0.000141143260409315,1
LINE,0,0
LINKED,0.000282286520818631,2
LINKING,0.000564573041637262,4
LINKS,0,0
LISTED,0,0
LISTEN,0,0
LISTENED,0,0
LISTENING,0,0
LISTENS,0,0
LISTS,0.000141143260409315,1
LITTLE,0,0
LIVE,0.000282286520818631,2
LIVED,0.000282286520818631,2
LIVES,0.000282286520818631,2
LIVING,0,0
LOCATE,0.000141143260409315,1
LOCATED,0.00282286520818631,20
LOCKED,0.000141143260409315,1
LODGED,0.000141143260409315,1
LOGICAL,0,0
LOOK,0,0
LOOKED,0.000141143260409315,1
LOOKING,0,0
LOOKS,0,0
LOOMED,0,0
LOOMING,0,0
LOOSENED,0,0
LOOTED,0.000141143260409315,1
LORENZO,0,0
LOSE,0,0
LOSES,0,0
LOSING,0,0
LOST,0,0
LOVE,0.000423429781227946,3
LOWER,0,0
LOWERED,0,0
LOYAL,0,0
LUCK,0,0
LURKS,0,0
LUXURY,0,0
LYING,0,0
LYNCHED,0,0
M-19,0,0
MACHINEGUNNED,0.000282286520818631,2
MACHINEGUNS,0,0
MADE,0.000423429781227946,3
MAGNIFIED,0,0
MAIMED,0,0
MAINTAIN,0.000141143260409315,1
MAINTAINED,0,0
MAINTAINING,0.000141143260409315,1
MAINTAINS,0.000282286520818631,2
MAINTANING,0.000141143260409315,1
MAJORITY,0,0
MAKE,0.000705716302046577,5
MAKES,0.000141143260409315,1
MAKING,0.000141143260409315,1
MAN,0.000705716302046577,5
MANAGE,0,0
MANAGED,0.000282286520818631,2
MANAGING,0,0
MANAGUA,0,0
MANEUVER,0.000141143260409315,1
MANEUVERED,0,0
MANIFEST,0,0
MANIFESTED,0,0
MANIPULATE,0,0
MANIPULATED,0,0
MANIPULATES,0,0
MANIPULATION,0,0
MANNED,0,0
MANUFACTURED,0,0
MANY,0.00112914608327452,8
MAOIST,0.000282286520818631,2
MARCH,0.000423429781227946,3
MARCHED,0,0
MARK,0.000141143260409315,1
MARKED,0,0
MARKET,0.000282286520818631,2
MARKING,0,0
MARKS,0.000141143260409315,1
MARRED,0,0
MARRIED,0,0
MARRING,0,0
MARTI,0.00169371912491179,12
MASSACRE,0.000423429781227946,3
MASSACRED,0,0
MASSACRES,0.000141143260409315,1
MASTERMINDED,0,0
MATCHED,0,0
MATERS,0,0
MATTER,0.000282286520818631,2
MATTERS,0,0
MAY,0.00169371912491179,12
MAYOR,0.000282286520818631,2
MAYORS,0,0
MEAN,0,0
MEANING,0,0
MEANINGLESS,0,0
MEANS,0.000141143260409315,1
MEANT,0,0
MEASURE,0.000141143260409315,1
MEASURES,0.000423429781227946,3
MECHANISM,0,0
MEDDLE,0,0
MEDELLIN,0.0018348623853211,13
MEDIA,0.000141143260409315,1
MEDIATE,0,0
MEDIATES,0,0
MEET,0.000141143260409315,1
MEETING,0.000564573041637262,4
MEETS,0,0
MEMBER,0.000705716302046577,5
MEMBERS,0.00296400846859562,21
MEN,0.00268172194777699,19
MENTION,0.000282286520818631,2
MENTIONED,0,0
MENTIONS,0,0
MERIT,0,0
MESS,0,0
MESSAGE,0,0
MET,0.000141143260409315,1
METHODS,0,0
MEXICO,0,0
MIDST,0,0
MIGHT,0,0
MILITARISTS,0,0
MILITARIZED,0.000141143260409315,1
MILITARY,0.00860973888496824,61
MIND,0,0
MINDS,0.000141143260409315,1
MINED,0,0
MINGLE,0,0
MINIMIZED,0,0
MINISTATION,0,0
MINISTER,0.000846859562455893,6
MINORITY,0,0
MISCALCULATION,0,0
MISINFORMED,0,0
MISSED,0,0
MISSILE,0,0
MISSING,0.000141143260409315,1
MISSION,0,0
MISTAKE,0,0
MISTAKEN,0,0
MISTOOK,0,0
MISTREATED,0,0
MISTREATING,0,0
MISUSED,0,0
MIXED,0,0
MIXTURE,0,0
MOBILIZE,0,0
MOBILIZED,0,0
MOBILIZING,0,0
MOCKED,0,0
MOCKERY,0,0
MODERATOR,0,0
MODIFIED,0,0
MOMENT,0.000141143260409315,1
MONEY,0.000141143260409315,1
MONITORING,0,0
MONITORS,0,0
MONOPOLIZED,0,0
MORE,0.00155257586450247,11
MORNING,0.00127028934368384,9
MORTGAGED,0,0
MOST,0.000988002822865208,7
MOTIVATED,0,0
MOTOCYCLE,0,0
MOURNING,0,0
MOVE,0.000141143260409315,1
MOVED,0,0
MOVES,0,0
MOVING,0,0
MOWED,0,0
MUCH,0.000705716302046577,5
MUDDLED,0,0
MULTIPARTISAN,0,0
MULTIPLIED,0,0
MUNICIPALITIES,0.000141143260409315,1
