verbList,verbProbabilities,verbCounts
CREATES,1.29817865534655e-05,1
CREATING,7.78907193207929e-05,6
CREATIVE,1.29817865534655e-05,1
CREDITED,0,0
CRIME,0.000986615778063377,76
CRIMES,0.000337526450390103,26
CRIMINAL,0.000791888979761395,61
CRIMINALS,0.000285599304176241,22
CRIPDES,0,0
CRIPPLED,0,0
CRISTIANI,0.00228479443340993,176
CRITICAL,9.08725058742584e-05,7
CRITICISED,0,0
CRITICIZE,2.5963573106931e-05,2
CRITICIZED,0.000103854292427724,8
CRITICIZES,0,0
CRITICIZING,2.5963573106931e-05,2
CROSS,0.000324544663836637,25
CROSSES,0,0
CROWDED,1.29817865534655e-05,1
CRUSHED,1.29817865534655e-05,1
CUALES,0,0
CULMINATED,0,0
CULTURE,1.29817865534655e-05,1
CURBED,0,0
CURFEW,0.000298581090729706,23
CURIOUS,0,0
CURTAIL,1.29817865534655e-05,1
CURTAILS,0,0
CUSCATLAN,0.000155781438641586,12
CUSHIONED,0,0
CUSTOM,0,0
CUT,0.000207708584855448,16
CUTS,3.89453596603965e-05,3
CYNICAL,0,0
D'AFFAIRES,1.29817865534655e-05,1
DAMAGED,0.000129817865534655,10
DAMAGING,6.49089327673274e-05,5
DAMAS,0.000155781438641586,12
DANGER,0.000103854292427724,8
DANGEROUS,1.29817865534655e-05,1
DARE,2.5963573106931e-05,2
DARED,0,0
DARK,5.1927146213862e-05,4
DATED,0,0
DATES,2.5963573106931e-05,2
DAY,0.000480326102478223,37
DAYS,0.00107748828393764,83
DEACTIVATE,0,0
DEAD,0.000467344315924758,36
DEADLY,1.29817865534655e-05,1
DEAL,0.000129817865534655,10
DEALING,2.5963573106931e-05,2
DEALS,0,0
DEALT,7.78907193207929e-05,6
DEAN,2.5963573106931e-05,2
DEATH,0.0018044683309317,139
DEBATED,1.29817865534655e-05,1
DEBATING,1.29817865534655e-05,1
DECEIVE,0,0
DECEIVED,0,0
DECIDE,0.000116836078981189,9
DECIDED,0.000389453596603965,30
DECIDES,1.29817865534655e-05,1
DECIDING,3.89453596603965e-05,3
DECISION,0.000480326102478223,37
DECISIVE,5.1927146213862e-05,4
DECLARATION,0.000116836078981189,9
DECLARE,7.78907193207929e-05,6
DECLARED,0.00040243538315743,31
DECLARES,0,0
DECLARING,2.5963573106931e-05,2
DECLINED,2.5963573106931e-05,2
DECREASED,1.29817865534655e-05,1
DECREED,7.78907193207929e-05,6
DECRIBED,0,0
DEDICATE,0,0
DEDICATED,2.5963573106931e-05,2
DEDUCTED,0,0
DEED,0,0
DEEMED,2.5963573106931e-05,2
DEEMS,2.5963573106931e-05,2
DEEPEN,0,0
DEEPENED,1.29817865534655e-05,1
DEFEAT,0.000194726798301982,15
DEFEATED,9.08725058742584e-05,7
DEFEND,0.000246653944515844,19
DEFENDED,6.49089327673274e-05,5
DEFENDERS,1.29817865534655e-05,1
DEFENDING,6.49089327673274e-05,5
DEFENDS,1.29817865534655e-05,1
DEFENSE,0.00110345185704457,85
DEFENSIVE,2.5963573106931e-05,2
DEFINE,1.29817865534655e-05,1
DEFINED,1.29817865534655e-05,1
DEFINES,0,0
DEFRAUDED,0,0
DEFUSED,3.89453596603965e-05,3
DEFYING,1.29817865534655e-05,1
DEGOLLAR,0,0
DEHUMANIZE,0,0
DEL,0.000207708584855448,16
DELAY,2.5963573106931e-05,2
DELAYED,2.5963573106931e-05,2
DELICATE,0,0
DELIVER,6.49089327673274e-05,5
DELIVERED,5.1927146213862e-05,4
DELIVERING,0,0
DELVES,1.29817865534655e-05,1
DEMAGOGUERY,0,0
DEMAND,0.000467344315924758,36
DEMANDED,0.000194726798301982,15
DEMANDING,0.000220690371408913,17
DEMANDS,0.000181745011748517,14
DEMOBILIZE,1.29817865534655e-05,1
DEMOBILIZED,1.29817865534655e-05,1
DEMOBILIZING,0,0
DEMOCRACY,0.000545235035245551,42
DEMOCRATIC,0.00159675974607625,123
DEMOCRATIZATION,0.000129817865534655,10
DEMOCRATIZING,1.29817865534655e-05,1
DEMOLISHED,0,0
DEMONSTRATE,3.89453596603965e-05,3
DEMONSTRATED,0.000103854292427724,8
DEMONSTRATES,1.29817865534655e-05,1
DEMONSTRATING,0,0
DEMORALIZED,0,0
DENIED,0.000506289675585154,39
DENIES,2.5963573106931e-05,2
DENOTE,0,0
DENOUNCE,9.08725058742584e-05,7
DENOUNCED,0.000129817865534655,10
DENOUNCES,0,0
DENOUNCING,0,0
DENY,9.08725058742584e-05,7
DEPARTS,1.29817865534655e-05,1
DEPARTURES,0,0
DEPEND,6.49089327673274e-05,5
DEPENDS,3.89453596603965e-05,3
DEPLORABLE,1.29817865534655e-05,1
DEPLORE,1.29817865534655e-05,1
DEPLORED,0,0
DEPLOY,2.5963573106931e-05,2
DEPLOYED,0.000155781438641586,12
DEPORTED,1.29817865534655e-05,1
DEPOSITED,0,0
DERAILED,0,0
DERIVED,0,0
DESCRIBE,3.89453596603965e-05,3
DESCRIBED,0.000233672157962379,18
DESCRIBES,0,0
DESCRIBING,5.1927146213862e-05,4
DESERTED,1.29817865534655e-05,1
DESERVE,6.49089327673274e-05,5
DESERVES,3.89453596603965e-05,3
DESIGNATED,3.89453596603965e-05,3
DESIGNED,7.78907193207929e-05,6
DESIRABLE,0,0
DESIRE,5.1927146213862e-05,4
DESISTS,0,0
DESPERATE,9.08725058742584e-05,7
DESPICABLE,7.78907193207929e-05,6
DESTABILIZE,9.08725058742584e-05,7
DESTABILIZED,0,0
DESTABILIZING,3.89453596603965e-05,3
DESTROY,0.000233672157962379,18
DESTROYED,0.000649089327673274,50
DESTROYING,7.78907193207929e-05,6
DESTROYS,1.29817865534655e-05,1
DETACHED,1.29817865534655e-05,1
DETAILED,6.49089327673274e-05,5
DETAIN,2.5963573106931e-05,2
DETAINED,7.78907193207929e-05,6
DETECTED,2.5963573106931e-05,2
DETER,1.29817865534655e-05,1
DETERIORATE,1.29817865534655e-05,1
DETERIORATES,0,0
DETERMINE,0.000207708584855448,16
DETERMINED,0.000246653944515844,19
DETERMINES,0,0
DETERRED,2.5963573106931e-05,2
DETESTABLE,1.29817865534655e-05,1
DETONATED,7.78907193207929e-05,6
DETRACT,0,0
DEVELOP,0,0
DEVELOPED,2.5963573106931e-05,2
DEVELOPING,3.89453596603965e-05,3
DEVELOPS,0,0
DEVIATE,0,0
DEVISE,0,0
DEVISED,1.29817865534655e-05,1
DEVOTED,0,0
DEVOTES,0,0
DIAL,0,0
DIALOGUE,0.00114239721670496,88
DICTATE,1.29817865534655e-05,1
DICTATES,0,0
DICTATORSHIP,0.000129817865534655,10
DID,0.00173955939816438,134
DIE,2.5963573106931e-05,2
DIED,0.000752943620100998,58
DIEGO,0.000103854292427724,8
DIFFER,2.5963573106931e-05,2
DIFFERENT,0.000467344315924758,36
DIFFERENTIAL,1.29817865534655e-05,1
DIFFICULT,0.000220690371408913,17
DIGNIFIED,1.29817865534655e-05,1
DIMAS,0,0
DIMINISH,2.5963573106931e-05,2
DIMINISHED,0,0
DIRECT,0.000246653944515844,19
DIRECTED,3.89453596603965e-05,3
DIRECTING,0,0
DIRECTOR,0.000610143968012878,47
DISADVANTAGEOUS,0,0
DISAGREE,0,0
DISAPPEAR,0,0
DISAPPEARED,3.89453596603965e-05,3
DISAPPOINTED,2.5963573106931e-05,2
DISARMED,0,0
DISASTROUS,0,0
DISAVOWED,1.29817865534655e-05,1
DISAVOWS,1.29817865534655e-05,1
DISBAND,2.5963573106931e-05,2
DISBANDED,2.5963573106931e-05,2
DISCARD,1.29817865534655e-05,1
DISCARDED,1.29817865534655e-05,1
DISCARDING,0,0
DISCLOSE,3.89453596603965e-05,3
DISCLOSED,0.000155781438641586,12
DISCOVERED,0.000103854292427724,8
DISCREDITED,0,0
DISCREDITS,1.29817865534655e-05,1
DISCUSS,0.000181745011748517,14
DISCUSSED,0.000233672157962379,18
DISCUSSES,1.29817865534655e-05,1
DISCUSSING,2.5963573106931e-05,2
DISCUSSION,2.5963573106931e-05,2
DISGRACE,1.29817865534655e-05,1
DISGUISED,3.89453596603965e-05,3
DISLODGE,3.89453596603965e-05,3
DISLODGED,1.29817865534655e-05,1
DISMANTLE,5.1927146213862e-05,4
DISMANTLED,0.000129817865534655,10
DISMAYED,1.29817865534655e-05,1
DISMISS,2.5963573106931e-05,2
DISMISSED,2.5963573106931e-05,2
DISOBEYED,0,0
DISOBEYS,0,0
DISPATCH,3.89453596603965e-05,3
DISPATCHED,3.89453596603965e-05,3
DISPENSE,1.29817865534655e-05,1
DISPERSED,2.5963573106931e-05,2
DISPLACED,6.49089327673274e-05,5
DISPLAY,3.89453596603965e-05,3
DISPLAYED,2.5963573106931e-05,2
DISPOSAL,0,0
DISPOSSESSED,0,0
DISREGARDED,1.29817865534655e-05,1
DISRESPECTING,1.29817865534655e-05,1
DISRUPT,6.49089327673274e-05,5
DISRUPTED,1.29817865534655e-05,1
DISRUPTING,2.5963573106931e-05,2
DISRUPTION,0,0
DISSEMINATED,2.5963573106931e-05,2
DISTORT,2.5963573106931e-05,2
DISTORTED,2.5963573106931e-05,2
DISTORTING,0,0
DISTRIBUTED,5.1927146213862e-05,4
DISTRIBUTES,0,0
DISTRICT,0.000116836078981189,9
DISTRUST,1.29817865534655e-05,1
DISTRUSTFUL,1.29817865534655e-05,1
DISTURB,0,0
DISTURBED,1.29817865534655e-05,1
DISTURBS,0,0
DIVERTED,0,0
DIVIDE,5.1927146213862e-05,4
DIVIDED,0,0
DIVIDES,0,0
DO,0.00231075800651686,178
DOCUMENT,7.78907193207929e-05,6
DOES,0.000726980046994067,56
DOGMA,0,0
DOGS,2.5963573106931e-05,2
DOING,0.000194726798301982,15
DOMINATE,2.5963573106931e-05,2
DOMINATED,1.29817865534655e-05,1
DOMINATES,0,0
DONATED,0,0
DONATING,0,0
DONE,0.00025963573106931,20
DONELLEY,0,0
DOOMED,0,0
DOUBLE,5.1927146213862e-05,4
DOUBLED,1.29817865534655e-05,1
DOUBT,0.000103854292427724,8
DOUBTFUL,0,0
DOWN,0.000506289675585154,39
DOWNED,0.000181745011748517,14
DOWNPLAYED,0,0
DRAFT,0,0
DRAFTED,1.29817865534655e-05,1
DRAFTING,5.1927146213862e-05,4
DRAGGED,2.5963573106931e-05,2
DRAMATIZES,1.29817865534655e-05,1
DRAPED,1.29817865534655e-05,1
DRAW,2.5963573106931e-05,2
DRAWN,3.89453596603965e-05,3
DREAM,2.5963573106931e-05,2
DREW,0,0
DRIVE,2.5963573106931e-05,2
DRIVING,1.29817865534655e-05,1
DROP,6.49089327673274e-05,5
DROPPED,2.5963573106931e-05,2
DROPPING,3.89453596603965e-05,3
DROVE,2.5963573106931e-05,2
DROWNED,0,0
DRUNK,0,0
DUARTE,3.89453596603965e-05,3
DUBBED,0,0
DUE,0.000298581090729706,23
DUG,0,0
DUMPTRUCK,0,0
DUPLICATE,1.29817865534655e-05,1
DUSTING,0,0
DUTY,0.000103854292427724,8
DUTYBOUND,1.29817865534655e-05,1
DYING,0,0
DYNAMITED,1.29817865534655e-05,1
EARLY,0.000856797912528722,66
EARMARKED,0,0
EARN,2.5963573106931e-05,2
EARNED,0,0
EASE,2.5963573106931e-05,2
EASIER,0,0
EAST,0.000155781438641586,12
EASY,9.08725058742584e-05,7
EAT,0,0
ECHOED,1.29817865534655e-05,1
ECO,2.5963573106931e-05,2
ECUADOR,1.29817865534655e-05,1
EDUCATED,1.29817865534655e-05,1
EFFECT,0.000207708584855448,16
EFFECTED,3.89453596603965e-05,3
EFFECTIVE,9.08725058742584e-05,7
EFFICIENT,0,0
EFFORT,0.00025963573106931,20
ELECT,5.1927146213862e-05,4
ELECTED,1.29817865534655e-05,1
ELECTIONS,0.000726980046994067,56
ELECTRICITY,0.000376471810050499,29
ELEMENT,2.5963573106931e-05,2
ELICITED,1.29817865534655e-05,1
ELIMINATE,6.49089327673274e-05,5
ELIMINATED,5.1927146213862e-05,4
ELN,0.000376471810050499,29
ELSE,7.78907193207929e-05,6
EMBASSY,0.000688034687333671,53
EMBRACE,0,0
EMBRACING,0,0
EMERGE,1.29817865534655e-05,1
EMERGED,1.29817865534655e-05,1
EMOTION,0,0
EMPHASIZE,1.29817865534655e-05,1
EMPHASIZED,9.08725058742584e-05,7
EMPHATIC,0,0
EMPLACED,0,0
EMPLOYED,1.29817865534655e-05,1
EMPOWERED,0,0
EMPOWERS,1.29817865534655e-05,1
ENABLE,2.5963573106931e-05,2
ENABLED,1.29817865534655e-05,1
ENABLING,1.29817865534655e-05,1
ENCOMPASS,0,0
ENCOMPASSED,0,0
ENCOMPASSES,1.29817865534655e-05,1
ENCOUNTER,0,0
ENCOURAGE,1.29817865534655e-05,1
ENCOURAGED,6.49089327673274e-05,5
ENCOURAGES,0,0
ENCOURAGING,2.5963573106931e-05,2
END,0.000869779699082188,67
ENDANGER,3.89453596603965e-05,3
ENDANGERED,2.5963573106931e-05,2
ENDANGERING,5.1927146213862e-05,4
ENDANGERS,2.5963573106931e-05,2
ENDED,0.000129817865534655,10
ENDING,7.78907193207929e-05,6
ENDORSED,2.5963573106931e-05,2
ENDS,3.89453596603965e-05,3
ENDURE,2.5963573106931e-05,2
ENDURED,1.29817865534655e-05,1
ENDURING,1.29817865534655e-05,1
ENEMIES,0.000103854292427724,8
ENEMY,0.000194726798301982,15
ENERGIC,0,0
ENERGY,0.000207708584855448,16
ENFORCE,1.29817865534655e-05,1
ENFORCED,2.5963573106931e-05,2
ENFORCES,1.29817865534655e-05,1
ENFORCING,1.29817865534655e-05,1
ENGAGE,1.29817865534655e-05,1
ENGAGED,9.08725058742584e-05,7
ENGAGING,1.29817865534655e-05,1
ENGENDERS,0,0
ENJOY,3.89453596603965e-05,3
ENJOYED,1.29817865534655e-05,1
ENJOYING,1.29817865534655e-05,1
ENJOYS,2.5963573106931e-05,2
ENORMOUS,3.89453596603965e-05,3
ENOUGH,0.000168763225195051,13
ENRICHED,0,0
ENRICHING,0,0
ENSUED,0,0
ENSUES,0,0
ENSURE,0.000181745011748517,14
ENSURES,0,0
ENTAIL,1.29817865534655e-05,1
ENTAILED,0,0
ENTAILS,2.5963573106931e-05,2
ENTER,0.000155781438641586,12
ENTERED,0.000363490023497034,28
ENTERING,0.000103854292427724,8
ENTERS,0,0
ENTITLED,1.29817865534655e-05,1
ENTRENCHED,0,0
ENTRUSTED,2.5963573106931e-05,2
ENVISAGES,1.29817865534655e-05,1
EPITOMIZED,0,0
EQUIPPED,1.29817865534655e-05,1
EQUIVALENT,2.5963573106931e-05,2
ERADICATE,2.5963573106931e-05,2
ERADICATED,0,0
ERADICATION,0,0
ERECTED,0,0
ERUPTED,0,0
ESCALATE,1.29817865534655e-05,1
ESCALATED,1.29817865534655e-05,1
ESCAPE,2.5963573106931e-05,2
ESCAPED,0.000129817865534655,10
ESSENTIAL,0.000103854292427724,8
ESTABLISH,0.000194726798301982,15
ESTABLISHED,0.000337526450390103,26
ESTABLISHES,0,0
ESTABLISHING,2.5963573106931e-05,2
ESTABLSIHED,0,0
ESTATE,1.29817865534655e-05,1
ESTIMATE,1.29817865534655e-05,1
ESTIMATED,0.000103854292427724,8
ETERNAL,0,0
EVACUATE,0.000168763225195051,13
EVACUATED,6.49089327673274e-05,5
EVACUATING,1.29817865534655e-05,1
EVALUATE,0,0
EVALUATED,0,0
EVALUATES,1.29817865534655e-05,1
EVE,6.49089327673274e-05,5
EVERYTHING,0.000103854292427724,8
EVICT,0,0
EVICTED,0,0
EVIDENCE,0.000493307889031689,38
EVIDENT,0.000168763225195051,13
EVINCES,0,0
EVOKE,0,0
EVOLVING,0,0
EXAMINE,0,0
EXAMINED,1.29817865534655e-05,1
EXAMINING,2.5963573106931e-05,2
EXAMPLE,6.49089327673274e-05,5
EXAMPLES,2.5963573106931e-05,2
EXCEEDS,0,0
EXCELLENT,2.5963573106931e-05,2
EXCERPTS,0,0
EXCESSIVE,0,0
EXCHANGE,0.000168763225195051,13
EXCHANGING,0,0
EXCLAIMED,0,0
EXCLUDE,3.89453596603965e-05,3
EXCLUDED,1.29817865534655e-05,1
EXCUSE,6.49089327673274e-05,5
EXECUTE,0,0
EXECUTED,2.5963573106931e-05,2
EXECUTIVE,0.000285599304176241,22
EXEMPT,0,0
EXERCISE,7.78907193207929e-05,6
EXERCISED,0,0
EXERCISES,0,0
EXERCISING,0,0
EXERT,1.29817865534655e-05,1
EXERTED,5.1927146213862e-05,4
EXERTING,1.29817865534655e-05,1
EXERTS,0,0
EXHAUST,0,0
EXHAUSTED,0,0
EXHIBITED,0,0
EXHIBITS,0,0
EXIST,3.89453596603965e-05,3
EXISTED,5.1927146213862e-05,4
EXISTS,2.5963573106931e-05,2
EXPAND,3.89453596603965e-05,3
EXPANDED,2.5963573106931e-05,2
EXPANDING,0,0
EXPECT,7.78907193207929e-05,6
EXPECTED,9.08725058742584e-05,7
EXPECTING,2.5963573106931e-05,2
EXPECTS,0,0
EXPEL,0,0
EXPELLED,2.5963573106931e-05,2
EXPENSIVE,0,0
EXPERIENCE,5.1927146213862e-05,4
EXPERIENCED,3.89453596603965e-05,3
EXPERIENCING,7.78907193207929e-05,6
EXPERTS,0.00014279965208812,11
EXPIRES,0,0
EXPLAIN,0.000129817865534655,10
EXPLAINED,0.000298581090729706,23
EXPLAINS,1.29817865534655e-05,1
EXPLODED,0.000233672157962379,18
EXPLOITS,1.29817865534655e-05,1
EXPLORE,0,0
EXPLORED,0,0
EXPLOSION,0.000103854292427724,8
EXPORT,0,0
EXPORTED,0,0
EXPORTING,0,0
EXPOSE,3.89453596603965e-05,3
EXPOSED,2.5963573106931e-05,2
EXPRESS,0.000181745011748517,14
EXPRESSED,0.000467344315924758,36
EXPRESSES,7.78907193207929e-05,6
EXPRESSING,6.49089327673274e-05,5
EXPRESSION,3.89453596603965e-05,3
EXTEND,1.29817865534655e-05,1
EXTENDED,0.000116836078981189,9
EXTENDING,1.29817865534655e-05,1
EXTENDS,0,0
EXTENT,5.1927146213862e-05,4
EXTINGUISH,1.29817865534655e-05,1
EXTOLLED,0,0
EXTRACT,1.29817865534655e-05,1
EXTRADITED,0.000155781438641586,12
EXTREMIST,7.78907193207929e-05,6
EXTREMISTS,3.89453596603965e-05,3
FACADE,0,0
FACE,0.000363490023497034,28
FACED,2.5963573106931e-05,2
FACES,2.5963573106931e-05,2
FACILITATE,3.89453596603965e-05,3
FACILITATED,0,0
FACING,3.89453596603965e-05,3
FACT,0.000545235035245551,42
FACTOR,2.5963573106931e-05,2
FAIL,6.49089327673274e-05,5
FAILED,0.000103854292427724,8
FAILING,1.29817865534655e-05,1
FAILS,1.29817865534655e-05,1
FAIR,5.1927146213862e-05,4
FALL,9.08725058742584e-05,7
FALLEN,1.29817865534655e-05,1
FALLS,1.29817865534655e-05,1
FALSE,9.08725058742584e-05,7
FAMILIAR,0,0
FAR,0.000389453596603965,30
FARABUNDO,0.00153185081330893,118
FARCE,5.1927146213862e-05,4
FARM,0.00014279965208812,11
FARSIGHTED,1.29817865534655e-05,1
FASCISTS,5.1927146213862e-05,4
FAVOR,0.000129817865534655,10
FAVORABLE,6.49089327673274e-05,5
FAVORED,3.89453596603965e-05,3
FAVORING,1.29817865534655e-05,1
FAVORITE,1.29817865534655e-05,1
FAVORS,2.5963573106931e-05,2
FEAR,5.1927146213862e-05,4
FEARS,3.89453596603965e-05,3
FEASIBLE,1.29817865534655e-05,1
FEATURED,2.5963573106931e-05,2
FEATURES,1.29817865534655e-05,1
FEBE,3.89453596603965e-05,3
FEEL,0.000376471810050499,29
FEELS,9.08725058742584e-05,7
FELL,0.000116836078981189,9
FELT,0.000116836078981189,9
FENASTRAS,0.00040243538315743,31
FERTILIZED,0,0
FICTITIOUS,2.5963573106931e-05,2
FIELDS,2.5963573106931e-05,2
FIERCE,0.000233672157962379,18
FIGHT,0.000389453596603965,30
FIGHTENED,0,0
FIGHTERS,0.000168763225195051,13
FIGHTING,0.000636107541119809,49
FIGHTS,1.29817865534655e-05,1
FIGTHING,0,0
FIGURE,1.29817865534655e-05,1
FIGURED,1.29817865534655e-05,1
FIGURES,0.000103854292427724,8
FILE,3.89453596603965e-05,3
FILED,6.49089327673274e-05,5
FILLED,3.89453596603965e-05,3
FILMED,0,0
FINALIZED,0,0
FINANCE,5.1927146213862e-05,4
FINANCED,3.89453596603965e-05,3
FINANCES,1.29817865534655e-05,1
FIND,0.000506289675585154,39
FINDS,0,0
FINE,0,0
FINISHED,3.89453596603965e-05,3
FIRED,0.000532253248692085,41
FIRING,0.000194726798301982,15
FIRST,0.00110345185704457,85
FISHING,6.49089327673274e-05,5
FIT,1.29817865534655e-05,1
FITTED,0,0
FITTING,0,0
FIX,0,0
FIXED,2.5963573106931e-05,2
FLARED,1.29817865534655e-05,1
FLED,0.000129817865534655,10
FLEEING,1.29817865534655e-05,1
FLEW,1.29817865534655e-05,1
FLEX,0,0
FLEXIBILITY,2.5963573106931e-05,2
FLEXIBLE,2.5963573106931e-05,2
FLOODED,1.29817865534655e-05,1
FLOWN,0,0
FLY,1.29817865534655e-05,1
FLYING,6.49089327673274e-05,5
FMLN,0.00460853422648025,355
FOCUS,2.5963573106931e-05,2
FOCUSED,1.29817865534655e-05,1
FOILED,5.1927146213862e-05,4
FOLLOW,6.49089327673274e-05,5
FOLLOWED,9.08725058742584e-05,7
FOLLOWING,0.000869779699082188,67
FOLLOWS,1.29817865534655e-05,1
FOMENT,1.29817865534655e-05,1
FOOTAGE,0,0
FOR,0.0122548065064714,944
FORBID,2.5963573106931e-05,2
FORBIDDEN,0,0
FORBIDS,0,0
FORCE,0.00102556113772377,79
FORCED,0.000272617517622775,21
FORCES,0.00459555243992678,354
FOREIGNER,1.29817865534655e-05,1
FOREIGNERS,5.1927146213862e-05,4
FORESEE,0,0
FOREWARNED,0,0
FORGET,7.78907193207929e-05,6
FORGETS,1.29817865534655e-05,1
FORGETTING,1.29817865534655e-05,1
FORGIVE,1.29817865534655e-05,1
FORGOTTEN,3.89453596603965e-05,3
FORM,0.000116836078981189,9
FORMALIZE,0,0
FORMED,7.78907193207929e-05,6
FORMING,2.5963573106931e-05,2
FORMS,0.00014279965208812,11
FORMULA,0,0
FORMULATE,1.29817865534655e-05,1
FORMULATED,3.89453596603965e-05,3
FORMULATING,1.29817865534655e-05,1
FORUM,1.29817865534655e-05,1
FOSTER,1.29817865534655e-05,1
FOSTERING,1.29817865534655e-05,1
FOUGHT,6.49089327673274e-05,5
FOUND,0.000701016473887136,54
FOUNDED,6.49089327673274e-05,5
FOWARD,0,0
FRACTURED,0,0
FRAMEWORK,0.000233672157962379,18
FRAUD,1.29817865534655e-05,1
FREE,0.000129817865534655,10
FREED,3.89453596603965e-05,3
FREEDOM,0.000129817865534655,10
FRIEND,5.1927146213862e-05,4
FRIENDS,9.08725058742584e-05,7
FRIGHTEN,3.89453596603965e-05,3
FRIGHTENED,0,0
FRONT,0.00189534083680596,146
FRONTLINE,1.29817865534655e-05,1
FRONTS,3.89453596603965e-05,3
FROZEN,0,0
FRUITFUL,0,0
FRUITLESS,1.29817865534655e-05,1
FRUSTRATED,2.5963573106931e-05,2
FUEL,9.08725058742584e-05,7
FUELING,0,0
FUGART,0,0
FUGITIVES,2.5963573106931e-05,2
FULFILL,6.49089327673274e-05,5
FULFILLED,5.1927146213862e-05,4
FULFILLING,2.5963573106931e-05,2
FULFULLING,1.29817865534655e-05,1
FULL,0.000181745011748517,14
FUNCTION,2.5963573106931e-05,2
FUNCTIONING,0,0
FUNDAMENTAL,3.89453596603965e-05,3
FURNISH,1.29817865534655e-05,1
FURTHER,0.00040243538315743,31
FUSES,0,0
FUTILE,0,0
GAGGING,1.29817865534655e-05,1
GAIN,6.49089327673274e-05,5
GAINED,0,0
GAINING,0,0
GAME,5.1927146213862e-05,4
GAMES,1.29817865534655e-05,1
GANGS,0,0
GARCIA,0.00025963573106931,20
GATHER,5.1927146213862e-05,4
GATHERED,0.000103854292427724,8
GATHERING,0,0
GAVE,0.000311562877283172,24
GENERAL,0.00286897482831587,221
GENERATE,2.5963573106931e-05,2
GENERATED,6.49089327673274e-05,5
GENERATION,0,0
GENEROUS,0,0
GENUINE,1.29817865534655e-05,1
GESTURE,0,0
GET,0.00025963573106931,20
GETS,1.29817865534655e-05,1
GETTING,6.49089327673274e-05,5
GIVE,0.000597162181459412,46
GIVEN,0.000454362529371292,35
GIVES,7.78907193207929e-05,6
GIVING,0.000233672157962379,18
GLAD,2.5963573106931e-05,2
GLARING,0,0
GLORIFY,0,0
GO,0.000532253248692085,41
GOAL,0.000116836078981189,9
GOES,0.00014279965208812,11
GOING,0.00092170684529605,71
GONE,3.89453596603965e-05,3
GOOD,0.000493307889031689,38
GOT,7.78907193207929e-05,6
GOTTEN,1.29817865534655e-05,1
GOVERN,0,0
GOVERNED,1.29817865534655e-05,1
GOVERNING,1.29817865534655e-05,1
GOVERNMENT,0.00719190975061988,554
GRADUATING,5.1927146213862e-05,4
GRANT,3.89453596603965e-05,3
GRANTED,2.5963573106931e-05,2
GRANTS,0,0
GRATA,0,0
GRATEFUL,2.5963573106931e-05,2
GREAT,0.00066207111422674,51
GREATER,0.000116836078981189,9
GREEN,6.49089327673274e-05,5
GREET,0,0
GREETED,0,0
GREETING,1.29817865534655e-05,1
GREETS,2.5963573106931e-05,2
GREW,0,0
GRIEF,6.49089327673274e-05,5
GRIMALDO,0,0
GRIPPED,3.89453596603965e-05,3
GROUP,0.00166166867884358,128
GROUPS,0.00125923329568615,97
GROW,1.29817865534655e-05,1
GROWING,5.1927146213862e-05,4
GROWN,1.29817865534655e-05,1
GROWS,1.29817865534655e-05,1
GUADALUPE,6.49089327673274e-05,5
GUARANTEE,0.000285599304176241,22
GUARANTEED,1.29817865534655e-05,1
GUARANTEES,0.000194726798301982,15
GUARD,0.000220690371408913,17
GUARDED,5.1927146213862e-05,4
GUARDIAN,3.89453596603965e-05,3
GUARDING,0.000246653944515844,19
GUATEMALANS,2.5963573106931e-05,2
GUERRILLA,0.00167465046539705,129
GUERRILLAS,0.00244057587205151,188
GUESSED,1.29817865534655e-05,1
GUESSING,1.29817865534655e-05,1
GUIDE,1.29817865534655e-05,1
GUIDING,1.29817865534655e-05,1
GUILTY,7.78907193207929e-05,6
GUNNED,0.000103854292427724,8
GUNS,2.5963573106931e-05,2
HABIT,2.5963573106931e-05,2
HAD,0.00366086380807727,282
HALF,0.000116836078981189,9
HALT,0.000129817865534655,10
HALTED,2.5963573106931e-05,2
HALTING,1.29817865534655e-05,1
HAMMERED,0,0
HAMPER,2.5963573106931e-05,2
HAMPERED,0,0
HAMPERS,1.29817865534655e-05,1
HAND,6.49089327673274e-05,5
HANDED,2.5963573106931e-05,2
HANDLE,0,0
HANDLED,5.1927146213862e-05,4
HANDLES,2.5963573106931e-05,2
HANDLING,0.000103854292427724,8
HANDS,0.000194726798301982,15
HAPPEN,9.08725058742584e-05,7
HAPPENED,0.000246653944515844,19
HAPPENING,0.000116836078981189,9
HAPPENS,5.1927146213862e-05,4
HAPPY,1.29817865534655e-05,1
HARASS,1.29817865534655e-05,1
HARASSED,2.5963573106931e-05,2
HARASSING,0,0
HARBORED,0,0
HARBORING,0,0
HARD,5.1927146213862e-05,4
HARDENED,0,0
HARM,6.49089327673274e-05,5
HARMED,0,0
HARMING,1.29817865534655e-05,1
HARMS,0,0
HARPING,1.29817865534655e-05,1
HARRASSED,1.29817865534655e-05,1
HARSHER,2.5963573106931e-05,2
HARVEST,1.29817865534655e-05,1
HARVESTING,2.5963573106931e-05,2
HAS,0.0098531759940803,759
HASTENS,0,0
HAVE,0.0133712401500695,1030
HAVING,0.000532253248692085,41
HE,0.00717892796406642,553
HEAD,0.000194726798301982,15
HEADED,0.000168763225195051,13
HEADING,5.1927146213862e-05,4
