verbList,verbProbabilities,verbCounts
DISLODGE,0.000102469515319193,1
DISLODGED,0,0
DISMANTLE,0,0
DISMANTLED,0,0
DISMAYED,0,0
DISMISS,0,0
DISMISSED,0,0
DISOBEYED,0,0
DISOBEYS,0,0
DISPATCH,0,0
DISPATCHED,0,0
DISPENSE,0,0
DISPERSED,0,0
DISPLACED,0,0
DISPLAY,0.000102469515319193,1
DISPLAYED,0,0
DISPOSAL,0.000102469515319193,1
DISPOSSESSED,0,0
DISREGARDED,0,0
DISRESPECTING,0,0
DISRUPT,0,0
DISRUPTED,0,0
DISRUPTING,0,0
DISRUPTION,0,0
DISSEMINATED,0,0
DISTORT,0,0
DISTORTED,0,0
DISTORTING,0,0
DISTRIBUTED,0,0
DISTRIBUTES,0,0
DISTRICT,0.000204939030638385,2
DISTRUST,0,0
DISTRUSTFUL,0,0
DISTURB,0,0
DISTURBED,0,0
DISTURBS,0,0
DIVERTED,0,0
DIVIDE,0,0
DIVIDED,0,0
DIVIDES,0,0
DO,0.0013321036991495,13
DOCUMENT,0.000307408545957578,3
DOES,0.000307408545957578,3
DOGMA,0,0
DOGS,0.000102469515319193,1
DOING,0.000204939030638385,2
DOMINATE,0,0
DOMINATED,0,0
DOMINATES,0,0
DONATED,0,0
DONATING,0,0
DONE,0.000102469515319193,1
DONELLEY,0,0
DOOMED,0,0
DOUBLE,0.000102469515319193,1
DOUBLED,0,0
DOUBT,0.000204939030638385,2
DOUBTFUL,0,0
DOWN,0.000512347576595963,5
DOWNED,0.000102469515319193,1
DOWNPLAYED,0,0
DRAFT,0,0
DRAFTED,0,0
DRAFTING,0,0
DRAGGED,0,0
DRAMATIZES,0,0
DRAPED,0,0
DRAW,0,0
DRAWN,0,0
DREAM,0,0
DREW,0,0
DRIVE,0.000102469515319193,1
DRIVING,0.000102469515319193,1
DROP,0,0
DROPPED,0,0
DROPPING,0,0
DROVE,0.000102469515319193,1
DROWNED,0,0
DRUNK,0.000102469515319193,1
DUARTE,0.000102469515319193,1
DUBBED,0,0
DUE,0.000512347576595963,5
DUG,0,0
DUMPTRUCK,0,0
DUPLICATE,0,0
DUSTING,0,0
DUTY,0.000204939030638385,2
DUTYBOUND,0,0
DYING,0,0
DYNAMITED,0,0
EARLY,0.000922225637872733,9
EARMARKED,0,0
EARN,0,0
EARNED,0,0
EASE,0,0
EASIER,0,0
EAST,0.000204939030638385,2
EASY,0,0
EAT,0,0
ECHOED,0,0
ECO,0,0
ECUADOR,0.000204939030638385,2
EDUCATED,0,0
EFFECT,0.000102469515319193,1
EFFECTED,0,0
EFFECTIVE,0,0
EFFICIENT,0,0
EFFORT,0.000307408545957578,3
ELECT,0,0
ELECTED,0,0
ELECTIONS,0.000717286607234348,7
ELECTRICITY,0,0
ELEMENT,0,0
ELICITED,0,0
ELIMINATE,0,0
ELIMINATED,0,0
ELN,0.00420125012808689,41
ELSE,0.000102469515319193,1
EMBASSY,0.000717286607234348,7
EMBRACE,0,0
EMBRACING,0,0
EMERGE,0,0
EMERGED,0.000102469515319193,1
EMOTION,0,0
EMPHASIZE,0,0
EMPHASIZED,0,0
EMPHATIC,0,0
EMPLACED,0,0
EMPLOYED,0.000102469515319193,1
EMPOWERED,0,0
EMPOWERS,0,0
ENABLE,0,0
ENABLED,0.000102469515319193,1
ENABLING,0,0
ENCOMPASS,0,0
ENCOMPASSED,0,0
ENCOMPASSES,0,0
ENCOUNTER,0,0
ENCOURAGE,0.000102469515319193,1
ENCOURAGED,0,0
ENCOURAGES,0,0
ENCOURAGING,0,0
END,0.00122963418383031,12
ENDANGER,0,0
ENDANGERED,0,0
ENDANGERING,0.000102469515319193,1
ENDANGERS,0,0
ENDED,0.000102469515319193,1
ENDING,0,0
ENDORSED,0,0
ENDS,0,0
ENDURE,0,0
ENDURED,0,0
ENDURING,0,0
ENEMIES,0.000204939030638385,2
ENEMY,0.000102469515319193,1
ENERGIC,0,0
ENERGY,0,0
ENFORCE,0,0
ENFORCED,0,0
ENFORCES,0,0
ENFORCING,0,0
ENGAGE,0,0
ENGAGED,0,0
ENGAGING,0,0
ENGENDERS,0,0
ENJOY,0.000102469515319193,1
ENJOYED,0,0
ENJOYING,0.000102469515319193,1
ENJOYS,0.000102469515319193,1
ENORMOUS,0,0
ENOUGH,0,0
ENRICHED,0,0
ENRICHING,0,0
ENSUED,0,0
ENSUES,0,0
ENSURE,0.000204939030638385,2
ENSURES,0,0
ENTAIL,0,0
ENTAILED,0,0
ENTAILS,0,0
ENTER,0.000204939030638385,2
ENTERED,0.000922225637872733,9
ENTERING,0,0
ENTERS,0,0
ENTITLED,0,0
ENTRENCHED,0.000102469515319193,1
ENTRUSTED,0,0
ENVISAGES,0,0
EPITOMIZED,0,0
EQUIPPED,0,0
EQUIVALENT,0,0
ERADICATE,0,0
ERADICATED,0,0
ERADICATION,0,0
ERECTED,0,0
ERUPTED,0,0
ESCALATE,0,0
ESCALATED,0,0
ESCAPE,0,0
ESCAPED,0.000102469515319193,1
ESSENTIAL,0,0
ESTABLISH,0.000204939030638385,2
ESTABLISHED,0.000102469515319193,1
ESTABLISHES,0,0
ESTABLISHING,0,0
ESTABLSIHED,0,0
ESTATE,0.000102469515319193,1
ESTIMATE,0,0
ESTIMATED,0,0
ETERNAL,0.000102469515319193,1
EVACUATE,0.000102469515319193,1
EVACUATED,0.000204939030638385,2
EVACUATING,0.000204939030638385,2
EVALUATE,0,0
EVALUATED,0,0
EVALUATES,0,0
EVE,0,0
EVERYTHING,0.000102469515319193,1
EVICT,0,0
EVICTED,0,0
EVIDENCE,0.000307408545957578,3
EVIDENT,0.000102469515319193,1
EVINCES,0,0
EVOKE,0,0
EVOLVING,0,0
EXAMINE,0,0
EXAMINED,0,0
EXAMINING,0,0
EXAMPLE,0.000102469515319193,1
EXAMPLES,0,0
EXCEEDS,0,0
EXCELLENT,0,0
EXCERPTS,0,0
EXCESSIVE,0,0
EXCHANGE,0.000307408545957578,3
EXCHANGING,0,0
EXCLAIMED,0,0
EXCLUDE,0,0
EXCLUDED,0,0
EXCUSE,0,0
EXECUTE,0.000102469515319193,1
EXECUTED,0.000102469515319193,1
EXECUTIVE,0.000204939030638385,2
EXEMPT,0,0
EXERCISE,0,0
EXERCISED,0,0
EXERCISES,0,0
EXERCISING,0,0
EXERT,0.000102469515319193,1
EXERTED,0.000102469515319193,1
EXERTING,0,0
EXERTS,0,0
EXHAUST,0,0
EXHAUSTED,0,0
EXHIBITED,0,0
EXHIBITS,0,0
EXIST,0,0
EXISTED,0,0
EXISTS,0,0
EXPAND,0,0
EXPANDED,0,0
EXPANDING,0,0
EXPECT,0.000102469515319193,1
EXPECTED,0.000307408545957578,3
EXPECTING,0.000102469515319193,1
EXPECTS,0.000102469515319193,1
EXPEL,0,0
EXPELLED,0,0
EXPENSIVE,0,0
EXPERIENCE,0.000102469515319193,1
EXPERIENCED,0,0
EXPERIENCING,0.000102469515319193,1
EXPERTS,0.000102469515319193,1
EXPIRES,0,0
EXPLAIN,0.000204939030638385,2
EXPLAINED,0.000102469515319193,1
EXPLAINS,0,0
EXPLODED,0.000102469515319193,1
EXPLOITS,0,0
EXPLORE,0,0
EXPLORED,0,0
EXPLOSION,0.000102469515319193,1
EXPORT,0,0
EXPORTED,0,0
EXPORTING,0,0
EXPOSE,0,0
EXPOSED,0,0
EXPRESS,0,0
EXPRESSED,0.000307408545957578,3
EXPRESSES,0,0
EXPRESSING,0,0
EXPRESSION,0,0
EXTEND,0,0
EXTENDED,0.000102469515319193,1
EXTENDING,0,0
EXTENDS,0,0
EXTENT,0.000102469515319193,1
EXTINGUISH,0,0
EXTOLLED,0,0
EXTRACT,0,0
EXTRADITED,0,0
EXTREMIST,0.000204939030638385,2
EXTREMISTS,0.000102469515319193,1
FACADE,0,0
FACE,0.000204939030638385,2
FACED,0.000204939030638385,2
FACES,0,0
FACILITATE,0,0
FACILITATED,0,0
FACING,0,0
FACT,0.000307408545957578,3
FACTOR,0,0
FAIL,0,0
FAILED,0,0
FAILING,0,0
FAILS,0,0
FAIR,0,0
FALL,0,0
FALLEN,0,0
FALLS,0,0
FALSE,0,0
FAMILIAR,0,0
FAR,0.000512347576595963,5
FARABUNDO,0.000922225637872733,9
FARCE,0,0
FARM,0.00040987806127677,4
FARSIGHTED,0,0
FASCISTS,0.000102469515319193,1
FAVOR,0.000204939030638385,2
FAVORABLE,0.000204939030638385,2
FAVORED,0,0
FAVORING,0,0
FAVORITE,0,0
FAVORS,0,0
FEAR,0.000307408545957578,3
FEARS,0,0
FEASIBLE,0,0
FEATURED,0,0
FEATURES,0,0
FEBE,0.000102469515319193,1
FEEL,0.000102469515319193,1
FEELS,0,0
FELL,0,0
FELT,0,0
FENASTRAS,0,0
FERTILIZED,0,0
FICTITIOUS,0,0
FIELDS,0,0
FIERCE,0.000102469515319193,1
FIGHT,0.000307408545957578,3
FIGHTENED,0,0
FIGHTERS,0.000204939030638385,2
FIGHTING,0.000307408545957578,3
FIGHTS,0.000102469515319193,1
FIGTHING,0,0
FIGURE,0.000102469515319193,1
FIGURED,0,0
FIGURES,0.000102469515319193,1
FILE,0,0
FILED,0,0
FILLED,0,0
FILMED,0,0
FINALIZED,0,0
FINANCE,0,0
FINANCED,0.000102469515319193,1
FINANCES,0,0
FIND,0.00040987806127677,4
FINDS,0,0
FINE,0.000102469515319193,1
FINISHED,0,0
FIRED,0,0
FIRING,0,0
FIRST,0.000717286607234348,7
FISHING,0,0
FIT,0,0
FITTED,0,0
FITTING,0,0
FIX,0,0
FIXED,0,0
FLARED,0,0
FLED,0.000102469515319193,1
FLEEING,0,0
FLEW,0,0
FLEX,0,0
FLEXIBILITY,0,0
FLEXIBLE,0,0
FLOODED,0,0
FLOWN,0,0
FLY,0.000102469515319193,1
FLYING,0,0
FMLN,0.00235679885234143,23
FOCUS,0,0
FOCUSED,0,0
FOILED,0.000204939030638385,2
FOLLOW,0,0
FOLLOWED,0.000204939030638385,2
FOLLOWING,0.000512347576595963,5
FOLLOWS,0,0
FOMENT,0,0
FOOTAGE,0,0
FOR,0.0132185674761758,129
FORBID,0,0
FORBIDDEN,0,0
FORBIDS,0,0
FORCE,0.000204939030638385,2
FORCED,0.00081975612255354,8
FORCES,0.00266420739829901,26
FOREIGNER,0,0
FOREIGNERS,0.00040987806127677,4
FORESEE,0,0
FOREWARNED,0,0
FORGET,0,0
FORGETS,0,0
FORGETTING,0,0
FORGIVE,0,0
FORGOTTEN,0,0
FORM,0,0
FORMALIZE,0,0
FORMED,0,0
FORMING,0,0
FORMS,0,0
FORMULA,0,0
FORMULATE,0,0
FORMULATED,0,0
FORMULATING,0,0
FORUM,0.000307408545957578,3
FOSTER,0,0
FOSTERING,0,0
FOUGHT,0.000102469515319193,1
FOUND,0.00245926836766062,24
FOUNDED,0.000102469515319193,1
FOWARD,0,0
FRACTURED,0,0
FRAMEWORK,0,0
FRAUD,0,0
FREE,0.000204939030638385,2
FREED,0.000102469515319193,1
FREEDOM,0.000102469515319193,1
FRIEND,0,0
FRIENDS,0,0
FRIGHTEN,0,0
FRIGHTENED,0,0
FRONT,0.00112716466851112,11
FRONTLINE,0,0
FRONTS,0.000102469515319193,1
FROZEN,0,0
FRUITFUL,0,0
FRUITLESS,0,0
FRUSTRATED,0.000102469515319193,1
FUEL,0,0
FUELING,0,0
FUGART,0,0
FUGITIVES,0,0
FULFILL,0,0
FULFILLED,0,0
FULFILLING,0,0
FULFULLING,0,0
FULL,0.00040987806127677,4
FUNCTION,0,0
FUNCTIONING,0,0
FUNDAMENTAL,0,0
FURNISH,0,0
FURTHER,0.00040987806127677,4
FUSES,0,0
FUTILE,0,0
GAGGING,0,0
GAIN,0,0
GAINED,0,0
GAINING,0,0
GAME,0,0
GAMES,0,0
GANGS,0,0
GARCIA,0.000512347576595963,5
GATHER,0,0
GATHERED,0.000102469515319193,1
GATHERING,0,0
GAVE,0.000307408545957578,3
GENERAL,0.00307408545957578,30
GENERATE,0,0
GENERATED,0,0
GENERATION,0,0
GENEROUS,0,0
GENUINE,0,0
GESTURE,0,0
GET,0.000307408545957578,3
GETS,0,0
GETTING,0,0
GIVE,0.000307408545957578,3
GIVEN,0.000204939030638385,2
GIVES,0,0
GIVING,0,0
GLAD,0,0
GLARING,0,0
GLORIFY,0,0
GO,0.000204939030638385,2
GOAL,0.000102469515319193,1
GOES,0,0
GOING,0.000717286607234348,7
GONE,0,0
GOOD,0.000204939030638385,2
GOT,0.000102469515319193,1
GOTTEN,0,0
GOVERN,0,0
GOVERNED,0,0
GOVERNING,0,0
GOVERNMENT,0.00481606722000205,47
GRADUATING,0,0
GRANT,0,0
GRANTED,0,0
GRANTS,0,0
GRATA,0,0
GRATEFUL,0,0
GREAT,0.000102469515319193,1
GREATER,0,0
GREEN,0.000102469515319193,1
GREET,0,0
GREETED,0,0
GREETING,0,0
GREETS,0,0
GREW,0,0
GRIEF,0,0
GRIMALDO,0,0
GRIPPED,0.000102469515319193,1
GROUP,0.00502100625064043,49
GROUPS,0.00112716466851112,11
GROW,0,0
GROWING,0,0
GROWN,0,0
GROWS,0,0
GUADALUPE,0,0
GUARANTEE,0.00081975612255354,8
GUARANTEED,0,0
GUARANTEES,0.000307408545957578,3
GUARD,0.000204939030638385,2
GUARDED,0,0
GUARDIAN,0,0
GUARDING,0.000102469515319193,1
GUATEMALANS,0.00040987806127677,4
GUERRILLA,0.00245926836766062,24
GUERRILLAS,0.00297161594425658,29
GUESSED,0.000102469515319193,1
GUESSING,0.000102469515319193,1
GUIDE,0,0
GUIDING,0,0
GUILTY,0.000102469515319193,1
GUNNED,0,0
GUNS,0.000102469515319193,1
HABIT,0,0
HAD,0.00450865867404447,44
HALF,0.000102469515319193,1
HALT,0.000102469515319193,1
HALTED,0,0
HALTING,0,0
HAMMERED,0,0
HAMPER,0.000102469515319193,1
HAMPERED,0,0
HAMPERS,0,0
HAND,0.000102469515319193,1
HANDED,0,0
HANDLE,0,0
HANDLED,0,0
HANDLES,0,0
HANDLING,0,0
HANDS,0.000922225637872733,9
HAPPEN,0.000102469515319193,1
HAPPENED,0,0
HAPPENING,0,0
HAPPENS,0.000102469515319193,1
HAPPY,0.000204939030638385,2
HARASS,0,0
HARASSED,0,0
HARASSING,0,0
HARBORED,0,0
HARBORING,0,0
HARD,0,0
HARDENED,0,0
HARM,0,0
HARMED,0,0
HARMING,0,0
HARMS,0,0
HARPING,0.000102469515319193,1
HARRASSED,0,0
HARSHER,0,0
HARVEST,0,0
HARVESTING,0,0
HAS,0.00881237831745056,86
HASTENS,0,0
HAVE,0.011681524746388,114
HAVING,0.000614817091915155,6
HE,0.00635310994978994,62
HEAD,0.000204939030638385,2
HEADED,0.00040987806127677,4
HEADING,0.000307408545957578,3
HEADQUARTERED,0.000102469515319193,1
HEADQUARTERS,0.000204939030638385,2
HEADS,0,0
HEAR,0,0
HEARD,0,0
HEARING,0,0
HEAVY,0.000102469515319193,1
HEED,0,0
HEEDED,0.000102469515319193,1
HEIGHTENED,0,0
HEIGHTENS,0,0
HELD,0.00215185982170304,21
HELP,0.000102469515319193,1
HELPED,0,0
HELPING,0.000102469515319193,1
HELPS,0,0
HEROIC,0.000102469515319193,1
HID,0,0
HIDDEN,0,0
HIDE,0,0
HIDES,0,0
HIDING,0.000102469515319193,1
HIERARCHY,0,0
HIGH,0.000614817091915155,6
HIGHLIGHT,0,0
HIGHLIGHTS,0.000102469515319193,1
HIGHWAY,0.000102469515319193,1
HINDER,0,0
HINDERED,0,0
HINDERING,0,0
HINDERS,0,0
HINGE,0,0
HINTED,0,0
HIRE,0,0
HIRED,0,0
HIS,0.00573829285787478,56
HIT,0,0
HITS,0,0
HOIST,0,0
HOISTED,0,0
HOLD,0.000307408545957578,3
HOLDING,0.00081975612255354,8
HOLDS,0.000102469515319193,1
HOLED,0,0
HOME,0.000614817091915155,6
HOMERUN,0,0
HOMES,0.00040987806127677,4
HONDURANS,0,0
HONDURAS,0.000102469515319193,1
HONEST,0.000102469515319193,1
HONOR,0,0
HONORED,0.000102469515319193,1
HONORING,0,0
HOPE,0.000204939030638385,2
HOPED,0,0
HOPES,0.000102469515319193,1
HOSPITAL,0.000204939030638385,2
HOSPITALIZED,0,0
HOST,0,0
HOSTAGE,0.000922225637872733,9
HOSTED,0.000102469515319193,1
HOUSE,0.000614817091915155,6
HOUSED,0,0
HOUSES,0.000204939030638385,2
HOWEVER,0,0
HURLED,0,0
HURRIED,0,0
HURRY,0,0
HURT,0,0
HURTING,0,0
HURTS,0,0
HYPOCRITICAL,0,0
I,0.000512347576595963,5
IDENTIFIED,0.00081975612255354,8
IDENTIFIES,0,0
IDENTIFY,0.000102469515319193,1
IDEOLOGY,0,0
IDLE,0,0
IGNITED,0,0
IGNORE,0,0
IGNORED,0,0
ILL-DEFINED,0,0
ILLEGAL,0.000102469515319193,1
IMAGINE,0,0
IMBUE,0,0
IMMERSED,0,0
IMMOBILIZED,0,0
IMPARTIAL,0,0
IMPASSE,0,0
IMPERATIVE,0,0
IMPERILED,0,0
IMPERILS,0,0
IMPLACABLE,0,0
IMPLEMENT,0,0
IMPLEMENTED,0.000102469515319193,1
IMPLEMENTING,0,0
IMPLICATED,0,0
IMPLICATES,0,0
IMPLIED,0,0
IMPLIES,0,0
IMPLY,0,0
IMPLYING,0,0
IMPORTANCE,0.000102469515319193,1
IMPORTANT,0.000307408545957578,3
IMPOSE,0,0
IMPOSED,0,0
IMPOSING,0,0
IMPOSSIBLE,0,0
IMPOVERISH,0,0
IMPREGNATED,0,0
IMPRESSIVE,0,0
IMPRISONED,0,0
IMPROVE,0,0
IMPROVED,0,0
IMPROVES,0,0
IN,0.0540014345732145,527
INAPPROPRIATE,0.000102469515319193,1
INCALCULABLE,0,0
INCAPABLE,0,0
INCIDENT,0.000614817091915155,6
INCLINED,0,0
INCLUDE,0.000307408545957578,3
INCLUDED,0.000102469515319193,1
INCLUDES,0.000204939030638385,2
INCOMPETENT,0.000102469515319193,1
INCREASE,0.000204939030638385,2
INCREASED,0.00040987806127677,4
INCREASES,0,0
INCREASING,0.000102469515319193,1
INDEBTED,0,0
INDEFINITE,0,0
INDEMNIFIED,0,0
INDEPENDENT,0.000102469515319193,1
INDICATE,0,0
INDICATED,0,0
INDICATES,0.000307408545957578,3
INDICATION,0,0
INDICTED,0,0
INDICTMENT,0,0
INDIFFERENT,0,0
INDISPENSABLE,0,0
INDISTICT,0,0
INDISTINCT,0,0
INDIVIDUALS,0.00040987806127677,4
INEFFECTIVE,0,0
INFILTRATE,0,0
INFILTRATED,0,0
INFLICT,0,0
INFLICTED,0,0
INFLICTING,0.000102469515319193,1
INFLUENCED,0,0
INFLUENTIAL,0,0
INFORM,0.000204939030638385,2
INFORMATION,0.00174198176042627,17
INFORMED,0.000204939030638385,2
INFORMING,0,0
INFORMS,0,0
INHABITED,0,0
INHERITED,0,0
INHUMANE,0,0
INITIATE,0,0
INITIATED,0,0
INJECTS,0,0
INJURE,0,0
INJURED,0.000102469515319193,1
INNOCENT,0,0
INQUIRE,0,0
INQUIRING,0,0
INSIDE,0.000307408545957578,3
INSIST,0,0
INSISTED,0,0
INSISTING,0.000102469515319193,1
INSISTS,0,0
INSPECTED,0,0
INSPIRATION,0,0
INSTALLED,0.000102469515319193,1
INSTIGATED,0,0
INSTITUTE,0.000102469515319193,1
INSTITUTION,0,0
INSTRUCT,0,0
INSTRUCTED,0,0
INSTRUMENTAL,0,0
INSTRUMENTS,0,0
INSUFFICIENT,0,0
INTEGRATE,0,0
INTELLECTUALS,0,0
INTEND,0,0
INTENDED,0.000204939030638385,2
INTENDS,0,0
INTENSE,0,0
INTENSIFIED,0,0
INTENSIFY,0,0
INTENSIFYING,0,0
INTENTION,0.00040987806127677,4
INTERCEPT,0.000102469515319193,1
INTERCEPTED,0.00040987806127677,4
INTERCEPTS,0.000102469515319193,1
INTEREST,0,0
INTERESTED,0,0
INTERESTING,0,0
INTERFERE,0,0
INTERFERENCE,0,0
INTERPRET,0,0
INTERPRETED,0,0
INTERROGATE,0,0
INTERROGATED,0,0
INTERRUPT,0,0
INTERRUPTED,0.000102469515319193,1
INTERRUPTING,0,0
INTERRUPTS,0,0
INTERTWINED,0,0
INTERVENE,0.000204939030638385,2
INTERVENING,0,0
INTERVENTION,0.00040987806127677,4
INTERVIEW,0.000102469515319193,1
INTERVIEWED,0.000204939030638385,2
INTERVIEWING,0,0
INTIMIDATE,0,0
INTRODUCED,0,0
INTRUDERS,0,0
INVADE,0,0
INVADED,0,0
INVALIDATE,0,0
INVALIDATED,0,0
INVENT,0,0
INVENTED,0,0
INVERTED,0,0
INVEST,0,0
INVESTED,0,0
INVESTIGATE,0.000307408545957578,3
INVESTIGATED,0.000102469515319193,1
INVESTIGATES,0,0
INVESTIGATING,0.000102469515319193,1
INVESTIGATION,0.000102469515319193,1
INVINCIBLE,0,0
INVITE,0,0
INVITED,0,0
INVOKED,0,0
INVOLVE,0,0
INVOLVED,0.000512347576595963,5
INVOLVES,0.000102469515319193,1
IRONIC,0,0
IRRATIONAL,0.000102469515319193,1
IRRESPONSIBLE,0,0
IRREVERSIBLE,0,0
IRREVOCABLE,0.000102469515319193,1
IS,0.0145506711753253,142
ISABEL,0,0
ISOLATE,0,0
ISOLATED,0,0
ISSUE,0.000307408545957578,3
ISSUED,0.000512347576595963,5
ISSUES,0,0
ISSUING,0.000102469515319193,1
IT,0.00635310994978994,62
JAIL,0,0
JANUARY,0.00122963418383031,12
JARAMILLO,0.000204939030638385,2
JEOPARDIZE,0,0
JEOPARDIZES,0,0
JEOPARDIZING,0,0
JESUITS,0.000102469515319193,1
JOBLESS,0,0
JOIN,0.000717286607234348,7
JOINED,0.000102469515319193,1
JOINING,0,0
JOINS,0,0
JOURNALIST,0,0
JUDGE,0.000307408545957578,3
JUDGED,0,0
JUDGING,0,0
JUMPED,0.000102469515319193,1
JURISDICTION,0.000102469515319193,1
JUSTIFIABLE,0,0
JUSTIFIED,0,0
JUSTIFIES,0,0
JUSTIFY,0.000102469515319193,1
KDNAPPED,0,0
KEEP,0.000102469515319193,1
KEEPING,0,0
KEEPS,0,0
KEPT,0,0
KEY,0,0
KICKS,0,0
KIDANAPPED,0,0
KIDNAP,0.00112716466851112,11
KIDNAPPED,0.00993954298596168,97
KILL,0.000204939030638385,2
KILLED,0.00204939030638385,20
KILLERS,0.000204939030638385,2
KILLING,0.000102469515319193,1
KILLS,0,0
KIND,0.000204939030638385,2
KM,0.00235679885234143,23
KNEW,0.00040987806127677,4
KNOCKED,0,0
KNOW,0.00040987806127677,4
KNOWING,0,0
KNOWLEDGEABLE,0,0
KNOWN,0.00081975612255354,8
KNOWS,0.000102469515319193,1
LABELED,0,0
LABELLED,0,0
LABELS,0,0
LACED,0,0
LACK,0.000102469515319193,1
LACKED,0,0
LACKS,0,0
LAID,0,0
LAMBRUSCHINI,0,0
LAMENTED,0,0
LAND,0,0
LANDED,0.000102469515319193,1
LANGUAGE,0,0
LARGE,0.000204939030638385,2
LASHES,0,0
LAST,0.00245926836766062,24
LASTED,0.000204939030638385,2
LASTING,0,0
LAUNCED,0,0
LAUNCH,0,0
LAUNCHED,0.000204939030638385,2
LAUNCHES,0,0
LAUNCHING,0,0
LAUNDERED,0,0
LAVISHED,0,0
LAY,0.000102469515319193,1
LAYED,0.000102469515319193,1
LAYS,0.000102469515319193,1
LEAD,0.000204939030638385,2
LEADER,0.00215185982170304,21
LEADING,0.000307408545957578,3
LEADS,0,0
LEANING,0,0
LEANS,0,0
LEARN,0.000102469515319193,1
LEARNED,0.000204939030638385,2
LEAVE,0.000204939030638385,2
LEAVES,0,0
LEAVING,0.000512347576595963,5
LED,0.000512347576595963,5
LEFT,0.000922225637872733,9
LEFTISTS,0,0
LEGAL,0.000307408545957578,3
LEGITIMATE,0,0
LEGITIMIZED,0,0
LEGITIMIZES,0,0
LEMPIRAS,0,0
LEND,0,0
LENDS,0,0
LENT,0.000102469515319193,1
LESS,0.000102469515319193,1
LESSEN,0,0
LESSON,0,0
LET,0.000307408545957578,3
LETTING,0,0
LEVEL,0.000102469515319193,1
LEVELED,0,0
LEVELLED,0,0
LEVELLING,0.000102469515319193,1
LEVIED,0,0
LIARS,0,0
LIASON,0,0
LIBERATED,0,0
LIBERATION,0.00327902449021416,32
LIBERTY,0,0
LIE,0,0
LIED,0,0
LIES,0.000102469515319193,1
LIEUTENANTS,0,0
LIFE,0.000204939030638385,2
LIFT,0.000102469515319193,1
LIFTED,0,0
LIFTING,0,0
LIGHT,0.000102469515319193,1
LIGHTER,0,0
LIGHTING,0,0
LIKE,0.000307408545957578,3
LIKELY,0,0
LIMA,0.000717286607234348,7
LIMIT,0,0
LIMITED,0,0
LINE,0,0
LINKED,0.000102469515319193,1
LINKING,0.000204939030638385,2
LINKS,0,0
LISTED,0.000102469515319193,1
LISTEN,0,0
LISTENED,0,0
LISTENING,0.000102469515319193,1
LISTENS,0,0
LISTS,0.000204939030638385,2
LITTLE,0,0
LIVE,0.000204939030638385,2
LIVED,0,0
LIVES,0.000922225637872733,9
LIVING,0.000307408545957578,3
LOCATE,0.000204939030638385,2
LOCATED,0.000717286607234348,7
LOCKED,0,0
LODGED,0,0
LOGICAL,0.000102469515319193,1
LOOK,0,0
LOOKED,0,0
LOOKING,0,0
LOOKS,0,0
LOOMED,0,0
LOOMING,0.000102469515319193,1
LOOSENED,0,0
LOOTED,0,0
LORENZO,0.000102469515319193,1
LOSE,0.000102469515319193,1
LOSES,0,0
LOSING,0.000102469515319193,1
LOST,0.000204939030638385,2
LOVE,0.000102469515319193,1
LOWER,0,0
LOWERED,0,0
LOYAL,0,0
LUCK,0,0
LURKS,0,0
LUXURY,0,0
LYING,0,0
LYNCHED,0,0
M-19,0.00081975612255354,8
MACHINEGUNNED,0,0
MACHINEGUNS,0,0
MADE,0.00215185982170304,21
MAGNIFIED,0,0
MAIMED,0,0
MAINTAIN,0.00040987806127677,4
MAINTAINED,0,0
MAINTAINING,0,0
MAINTAINS,0,0
MAINTANING,0,0
MAJORITY,0,0
MAKE,0.000512347576595963,5
MAKES,0.000102469515319193,1
MAKING,0.000512347576595963,5
MAN,0.00040987806127677,4
MANAGE,0.000102469515319193,1
MANAGED,0.000512347576595963,5
MANAGING,0,0
MANAGUA,0,0
MANEUVER,0,0
MANEUVERED,0,0
MANIFEST,0,0
MANIFESTED,0,0
MANIPULATE,0,0
MANIPULATED,0,0
MANIPULATES,0,0
MANIPULATION,0,0
MANNED,0,0
MANUFACTURED,0,0
MANY,0.000614817091915155,6
MAOIST,0.000512347576595963,5
MARCH,0.000922225637872733,9
MARCHED,0.000102469515319193,1
MARK,0,0
MARKED,0,0
MARKET,0.000204939030638385,2
MARKING,0,0
MARKS,0,0
MARRED,0,0
MARRIED,0.000102469515319193,1
MARRING,0,0
MARTI,0.0013321036991495,13
MASSACRE,0.000102469515319193,1
MASSACRED,0,0
MASSACRES,0.000102469515319193,1
MASTERMINDED,0,0
MATCHED,0,0
MATERS,0,0
MATTER,0,0
MATTERS,0,0
MAY,0.000717286607234348,7
MAYOR,0.000922225637872733,9
MAYORS,0.00040987806127677,4
MEAN,0.000102469515319193,1
MEANING,0,0
MEANINGLESS,0,0
MEANS,0.000102469515319193,1
MEANT,0,0
MEASURE,0.000102469515319193,1
MEASURES,0.000307408545957578,3
MECHANISM,0,0
MEDDLE,0,0
MEDELLIN,0.00225432933702224,22
MEDIA,0.000512347576595963,5
MEDIATE,0,0
MEDIATES,0,0
MEET,0.000307408545957578,3
MEETING,0.00081975612255354,8
MEETS,0,0
MEMBER,0.000614817091915155,6
MEMBERS,0.00389384158212932,38
MEN,0.00225432933702224,22
MENTION,0,0
MENTIONED,0.000204939030638385,2
MENTIONS,0,0
MERIT,0,0
MESS,0,0
