verbList,verbProbabilities,verbCounts
DELIVERED,0.000106033294454459,3
DELIVERING,0,0
DELVES,0,0
DEMAGOGUERY,0,0
DEMAND,7.06888629696391e-05,2
DEMANDED,0.000212066588908917,6
DEMANDING,7.06888629696391e-05,2
DEMANDS,7.06888629696391e-05,2
DEMOBILIZE,0,0
DEMOBILIZED,3.53444314848196e-05,1
DEMOBILIZING,0,0
DEMOCRACY,0.000353444314848196,10
DEMOCRATIC,0.00106033294454459,30
DEMOCRATIZATION,3.53444314848196e-05,1
DEMOCRATIZING,0,0
DEMOLISHED,3.53444314848196e-05,1
DEMONSTRATE,7.06888629696391e-05,2
DEMONSTRATED,7.06888629696391e-05,2
DEMONSTRATES,0,0
DEMONSTRATING,0,0
DEMORALIZED,0,0
DENIED,0.000282755451878557,8
DENIES,0,0
DENOTE,0,0
DENOUNCE,0,0
DENOUNCED,7.06888629696391e-05,2
DENOUNCES,3.53444314848196e-05,1
DENOUNCING,0,0
DENY,3.53444314848196e-05,1
DEPARTS,0,0
DEPARTURES,0,0
DEPEND,0,0
DEPENDS,0,0
DEPLORABLE,3.53444314848196e-05,1
DEPLORE,0,0
DEPLORED,0,0
DEPLOY,3.53444314848196e-05,1
DEPLOYED,7.06888629696391e-05,2
DEPORTED,0,0
DEPOSITED,0,0
DERAILED,3.53444314848196e-05,1
DERIVED,0,0
DESCRIBE,3.53444314848196e-05,1
DESCRIBED,0.000212066588908917,6
DESCRIBES,3.53444314848196e-05,1
DESCRIBING,0,0
DESERTED,0,0
DESERVE,7.06888629696391e-05,2
DESERVES,7.06888629696391e-05,2
DESIGNATED,0.000106033294454459,3
DESIGNED,7.06888629696391e-05,2
DESIRABLE,0,0
DESIRE,0.000106033294454459,3
DESISTS,0,0
DESPERATE,0.000141377725939278,4
DESPICABLE,0,0
DESTABILIZE,7.06888629696391e-05,2
DESTABILIZED,0,0
DESTABILIZING,0,0
DESTROY,0.000141377725939278,4
DESTROYED,0.00250945463542219,71
DESTROYING,0.000176722157424098,5
DESTROYS,0,0
DETACHED,0,0
DETAILED,3.53444314848196e-05,1
DETAIN,0,0
DETAINED,3.53444314848196e-05,1
DETECTED,7.06888629696391e-05,2
DETER,0,0
DETERIORATE,0,0
DETERIORATES,0,0
DETERMINE,0.000141377725939278,4
DETERMINED,7.06888629696391e-05,2
DETERMINES,3.53444314848196e-05,1
DETERRED,0,0
DETESTABLE,0,0
DETONATED,0.000636199766726752,18
DETRACT,0,0
DEVELOP,7.06888629696391e-05,2
DEVELOPED,0,0
DEVELOPING,3.53444314848196e-05,1
DEVELOPS,0,0
DEVIATE,0,0
DEVISE,0,0
DEVISED,3.53444314848196e-05,1
DEVOTED,0,0
DEVOTES,0,0
DIAL,0,0
DIALOGUE,0.00187325486869544,53
DICTATE,0,0
DICTATES,0,0
DICTATORSHIP,0,0
DID,0.00148446612236242,42
DIE,7.06888629696391e-05,2
DIED,0.00116636623899905,33
DIEGO,0.000106033294454459,3
DIFFER,0,0
DIFFERENT,0.000353444314848196,10
DIFFERENTIAL,0,0
DIFFICULT,0.000106033294454459,3
DIGNIFIED,0,0
DIMAS,0,0
DIMINISH,0,0
DIMINISHED,3.53444314848196e-05,1
DIRECT,0.000141377725939278,4
DIRECTED,7.06888629696391e-05,2
DIRECTING,0,0
DIRECTOR,0.000600855335241933,17
DISADVANTAGEOUS,0,0
DISAGREE,0,0
DISAPPEAR,0,0
DISAPPEARED,0,0
DISAPPOINTED,0,0
DISARMED,0,0
DISASTROUS,0,0
DISAVOWED,0,0
DISAVOWS,0,0
DISBAND,0,0
DISBANDED,0,0
DISCARD,0,0
DISCARDED,0,0
DISCARDING,0,0
DISCLOSE,3.53444314848196e-05,1
DISCLOSED,0.000106033294454459,3
DISCOVERED,0.000212066588908917,6
DISCREDITED,0,0
DISCREDITS,0,0
DISCUSS,0.000141377725939278,4
DISCUSSED,0.000106033294454459,3
DISCUSSES,0,0
DISCUSSING,3.53444314848196e-05,1
DISCUSSION,0,0
DISGRACE,0,0
DISGUISED,0,0
DISLODGE,0,0
DISLODGED,0,0
DISMANTLE,7.06888629696391e-05,2
DISMANTLED,0.000106033294454459,3
DISMAYED,0,0
DISMISS,0,0
DISMISSED,3.53444314848196e-05,1
DISOBEYED,0,0
DISOBEYS,0,0
DISPATCH,3.53444314848196e-05,1
DISPATCHED,0.000106033294454459,3
DISPENSE,0,0
DISPERSED,0,0
DISPLACED,0.000176722157424098,5
DISPLAY,7.06888629696391e-05,2
DISPLAYED,3.53444314848196e-05,1
DISPOSAL,3.53444314848196e-05,1
DISPOSSESSED,0,0
DISREGARDED,0,0
DISRESPECTING,0,0
DISRUPT,3.53444314848196e-05,1
DISRUPTED,0,0
DISRUPTING,0,0
DISRUPTION,0,0
DISSEMINATED,7.06888629696391e-05,2
DISTORT,3.53444314848196e-05,1
DISTORTED,3.53444314848196e-05,1
DISTORTING,0,0
DISTRIBUTED,7.06888629696391e-05,2
DISTRIBUTES,0,0
DISTRICT,0.000424133177817835,12
DISTRUST,0,0
DISTRUSTFUL,0,0
DISTURB,0,0
DISTURBED,3.53444314848196e-05,1
DISTURBS,0,0
DIVERTED,3.53444314848196e-05,1
DIVIDE,0,0
DIVIDED,0,0
DIVIDES,0,0
DO,0.00159049941681688,45
DOCUMENT,0.000282755451878557,8
DOES,0.000600855335241933,17
DOGMA,0,0
DOGS,0,0
DOING,0.000141377725939278,4
DOMINATE,0,0
DOMINATED,0,0
DOMINATES,0,0
DONATED,0,0
DONATING,0,0
DONE,0.000176722157424098,5
DONELLEY,0,0
DOOMED,0,0
DOUBLE,3.53444314848196e-05,1
DOUBLED,0,0
DOUBT,7.06888629696391e-05,2
DOUBTFUL,0,0
DOWN,0.000459477609302654,13
DOWNED,0,0
DOWNPLAYED,0,0
DRAFT,3.53444314848196e-05,1
DRAFTED,0,0
DRAFTING,0,0
DRAGGED,0,0
DRAMATIZES,0,0
DRAPED,0,0
DRAW,0,0
DRAWN,0,0
DREAM,0,0
DREW,0,0
DRIVE,0.000106033294454459,3
DRIVING,7.06888629696391e-05,2
DROP,3.53444314848196e-05,1
DROPPED,0.000106033294454459,3
DROPPING,0,0
DROVE,0.000141377725939278,4
DROWNED,0,0
DRUNK,0,0
DUARTE,0,0
DUBBED,0,0
DUE,0.000424133177817835,12
DUG,3.53444314848196e-05,1
DUMPTRUCK,0,0
DUPLICATE,0,0
DUSTING,3.53444314848196e-05,1
DUTY,3.53444314848196e-05,1
DUTYBOUND,0,0
DYING,0,0
DYNAMITED,0.000176722157424098,5
EARLY,0.000989644081574948,28
EARMARKED,0,0
EARN,0,0
EARNED,0,0
EASE,0,0
EASIER,3.53444314848196e-05,1
EAST,0.000176722157424098,5
EASY,0,0
EAT,0,0
ECHOED,0,0
ECO,0,0
ECUADOR,7.06888629696391e-05,2
EDUCATED,0,0
EFFECT,0.000141377725939278,4
EFFECTED,0,0
EFFECTIVE,0.000106033294454459,3
EFFICIENT,0,0
EFFORT,0.000141377725939278,4
ELECT,0.000106033294454459,3
ELECTED,3.53444314848196e-05,1
ELECTIONS,0.00081292192415085,23
ELECTRICITY,0.000459477609302654,13
ELEMENT,0,0
ELICITED,3.53444314848196e-05,1
ELIMINATE,0.000141377725939278,4
ELIMINATED,0,0
ELN,0.00102498851305977,29
ELSE,3.53444314848196e-05,1
EMBASSY,0.00141377725939278,40
EMBRACE,0,0
EMBRACING,0,0
EMERGE,0,0
EMERGED,7.06888629696391e-05,2
EMOTION,0,0
EMPHASIZE,0,0
EMPHASIZED,0.000106033294454459,3
EMPHATIC,0,0
EMPLACED,0,0
EMPLOYED,0,0
EMPOWERED,0,0
EMPOWERS,0,0
ENABLE,0,0
ENABLED,0,0
ENABLING,3.53444314848196e-05,1
ENCOMPASS,0,0
ENCOMPASSED,3.53444314848196e-05,1
ENCOMPASSES,3.53444314848196e-05,1
ENCOUNTER,0,0
ENCOURAGE,0,0
ENCOURAGED,0,0
ENCOURAGES,0,0
ENCOURAGING,0,0
END,0.000530166472272294,15
ENDANGER,0,0
ENDANGERED,3.53444314848196e-05,1
ENDANGERING,0,0
ENDANGERS,0,0
ENDED,0.000247411020393737,7
ENDING,3.53444314848196e-05,1
ENDORSED,0,0
ENDS,0,0
ENDURE,0,0
ENDURED,0,0
ENDURING,3.53444314848196e-05,1
ENEMIES,0,0
ENEMY,0.000141377725939278,4
ENERGIC,0,0
ENERGY,0.000530166472272294,15
ENFORCE,0,0
ENFORCED,7.06888629696391e-05,2
ENFORCES,0,0
ENFORCING,7.06888629696391e-05,2
ENGAGE,0.000141377725939278,4
ENGAGED,0.000141377725939278,4
ENGAGING,3.53444314848196e-05,1
ENGENDERS,0,0
ENJOY,3.53444314848196e-05,1
ENJOYED,0,0
ENJOYING,0,0
ENJOYS,0,0
ENORMOUS,0,0
ENOUGH,0.000141377725939278,4
ENRICHED,0,0
ENRICHING,0,0
ENSUED,0,0
ENSUES,0,0
ENSURE,0.000212066588908917,6
ENSURES,0,0
ENTAIL,0,0
ENTAILED,0,0
ENTAILS,0,0
ENTER,0.000176722157424098,5
ENTERED,0.000212066588908917,6
ENTERING,0.000106033294454459,3
ENTERS,0,0
ENTITLED,0,0
ENTRENCHED,3.53444314848196e-05,1
ENTRUSTED,0,0
ENVISAGES,0,0
EPITOMIZED,0,0
EQUIPPED,0,0
EQUIVALENT,0,0
ERADICATE,0,0
ERADICATED,0,0
ERADICATION,0,0
ERECTED,0,0
ERUPTED,3.53444314848196e-05,1
ESCALATE,3.53444314848196e-05,1
ESCALATED,0,0
ESCAPE,3.53444314848196e-05,1
ESCAPED,0.000247411020393737,7
ESSENTIAL,3.53444314848196e-05,1
ESTABLISH,0.000106033294454459,3
ESTABLISHED,0.000247411020393737,7
ESTABLISHES,0,0
ESTABLISHING,0,0
ESTABLSIHED,0,0
ESTATE,0,0
ESTIMATE,0.000106033294454459,3
ESTIMATED,0.000424133177817835,12
ETERNAL,0,0
EVACUATE,3.53444314848196e-05,1
EVACUATED,3.53444314848196e-05,1
EVACUATING,0,0
EVALUATE,3.53444314848196e-05,1
EVALUATED,0,0
EVALUATES,0,0
EVE,3.53444314848196e-05,1
EVERYTHING,0.000106033294454459,3
EVICT,0,0
EVICTED,3.53444314848196e-05,1
EVIDENCE,7.06888629696391e-05,2
EVIDENT,3.53444314848196e-05,1
EVINCES,0,0
EVOKE,0,0
EVOLVING,0,0
EXAMINE,3.53444314848196e-05,1
EXAMINED,0,0
EXAMINING,0,0
EXAMPLE,3.53444314848196e-05,1
EXAMPLES,0,0
EXCEEDS,0,0
EXCELLENT,0,0
EXCERPTS,7.06888629696391e-05,2
EXCESSIVE,0,0
EXCHANGE,0.000282755451878557,8
EXCHANGING,0,0
EXCLAIMED,0,0
EXCLUDE,0,0
EXCLUDED,0,0
EXCUSE,0,0
EXECUTE,3.53444314848196e-05,1
EXECUTED,7.06888629696391e-05,2
EXECUTIVE,0.000212066588908917,6
EXEMPT,0,0
EXERCISE,3.53444314848196e-05,1
EXERCISED,0,0
EXERCISES,0,0
EXERCISING,7.06888629696391e-05,2
EXERT,7.06888629696391e-05,2
EXERTED,0,0
EXERTING,3.53444314848196e-05,1
EXERTS,0,0
EXHAUST,0,0
EXHAUSTED,0,0
EXHIBITED,0,0
EXHIBITS,3.53444314848196e-05,1
EXIST,0,0
EXISTED,0,0
EXISTS,0,0
EXPAND,0,0
EXPANDED,0,0
EXPANDING,0,0
EXPECT,7.06888629696391e-05,2
EXPECTED,0.000247411020393737,7
EXPECTING,0,0
EXPECTS,0,0
EXPEL,0,0
EXPELLED,0,0
EXPENSIVE,0,0
EXPERIENCE,7.06888629696391e-05,2
EXPERIENCED,7.06888629696391e-05,2
EXPERIENCING,3.53444314848196e-05,1
EXPERTS,0.000388788746333015,11
EXPIRES,0,0
EXPLAIN,0.000106033294454459,3
EXPLAINED,0.000106033294454459,3
EXPLAINS,3.53444314848196e-05,1
EXPLODED,0.00279221008730075,79
EXPLOITS,0,0
EXPLORE,0,0
EXPLORED,0,0
EXPLOSION,0.0030749655391793,87
EXPORT,3.53444314848196e-05,1
EXPORTED,0,0
EXPORTING,7.06888629696391e-05,2
EXPOSE,3.53444314848196e-05,1
EXPOSED,0,0
EXPRESS,0.000141377725939278,4
EXPRESSED,0.000459477609302654,13
EXPRESSES,0,0
EXPRESSING,0,0
EXPRESSION,0,0
EXTEND,3.53444314848196e-05,1
EXTENDED,0.000106033294454459,3
EXTENDING,3.53444314848196e-05,1
EXTENDS,3.53444314848196e-05,1
EXTENT,7.06888629696391e-05,2
EXTINGUISH,0,0
EXTOLLED,0,0
EXTRACT,3.53444314848196e-05,1
EXTRADITED,0.000106033294454459,3
EXTREMIST,0.000106033294454459,3
EXTREMISTS,0.000176722157424098,5
FACADE,0,0
FACE,0.000106033294454459,3
FACED,7.06888629696391e-05,2
FACES,0,0
FACILITATE,0,0
FACILITATED,0,0
FACING,0,0
FACT,0.000106033294454459,3
FACTOR,3.53444314848196e-05,1
FAIL,0,0
FAILED,0.000318099883363376,9
FAILING,0,0
FAILS,0,0
FAIR,0,0
FALL,3.53444314848196e-05,1
FALLEN,0,0
FALLS,0,0
FALSE,3.53444314848196e-05,1
FAMILIAR,0,0
FAR,0.000636199766726752,18
FARABUNDO,0.00116636623899905,33
FARCE,0,0
FARM,7.06888629696391e-05,2
FARSIGHTED,0,0
FASCISTS,0,0
FAVOR,7.06888629696391e-05,2
FAVORABLE,7.06888629696391e-05,2
FAVORED,0.000106033294454459,3
FAVORING,3.53444314848196e-05,1
FAVORITE,0,0
FAVORS,0,0
FEAR,7.06888629696391e-05,2
FEARS,0,0
FEASIBLE,0,0
FEATURED,0,0
FEATURES,0,0
FEBE,0.000212066588908917,6
FEEL,0.000141377725939278,4
FEELS,0,0
FELL,0.000106033294454459,3
FELT,0.000459477609302654,13
FENASTRAS,0.000530166472272294,15
FERTILIZED,0,0
FICTITIOUS,0,0
FIELDS,3.53444314848196e-05,1
FIERCE,0.000282755451878557,8
FIGHT,0.000176722157424098,5
FIGHTENED,0,0
FIGHTERS,0.000318099883363376,9
FIGHTING,0.000636199766726752,18
FIGHTS,0,0
FIGTHING,0,0
FIGURE,0,0
FIGURED,0,0
FIGURES,0.000106033294454459,3
FILE,0,0
FILED,0,0
FILLED,7.06888629696391e-05,2
FILMED,0,0
FINALIZED,0,0
FINANCE,0.000141377725939278,4
FINANCED,7.06888629696391e-05,2
FINANCES,3.53444314848196e-05,1
FIND,0.000600855335241933,17
FINDS,3.53444314848196e-05,1
FINE,0,0
FINISHED,0,0
FIRED,0.000388788746333015,11
FIRING,7.06888629696391e-05,2
FIRST,0.0016258438483017,46
FISHING,0.000176722157424098,5
FIT,0,0
FITTED,0,0
FITTING,0,0
FIX,0,0
FIXED,0,0
FLARED,0,0
FLED,0.000106033294454459,3
FLEEING,7.06888629696391e-05,2
FLEW,0,0
FLEX,0,0
FLEXIBILITY,7.06888629696391e-05,2
FLEXIBLE,3.53444314848196e-05,1
FLOODED,0,0
FLOWN,0,0
FLY,0,0
FLYING,7.06888629696391e-05,2
FMLN,0.00339306542254268,96
FOCUS,0,0
FOCUSED,0,0
FOILED,3.53444314848196e-05,1
FOLLOW,0,0
FOLLOWED,0.000282755451878557,8
FOLLOWING,0.000918955218605309,26
FOLLOWS,3.53444314848196e-05,1
FOMENT,0,0
FOOTAGE,3.53444314848196e-05,1
FOR,0.0106033294454459,300
FORBID,0,0
FORBIDDEN,3.53444314848196e-05,1
FORBIDS,0,0
FORCE,0.000636199766726752,18
FORCED,0.000353444314848196,10
FORCES,0.00356978757996678,101
FOREIGNER,3.53444314848196e-05,1
FOREIGNERS,3.53444314848196e-05,1
FORESEE,0,0
FOREWARNED,0,0
FORGET,0,0
FORGETS,0,0
FORGETTING,0,0
FORGIVE,0,0
FORGOTTEN,0,0
FORM,3.53444314848196e-05,1
FORMALIZE,0,0
FORMED,7.06888629696391e-05,2
FORMING,0,0
FORMS,3.53444314848196e-05,1
FORMULA,0,0
FORMULATE,0,0
FORMULATED,0,0
FORMULATING,0,0
FORUM,0,0
FOSTER,0,0
FOSTERING,0,0
FOUGHT,7.06888629696391e-05,2
FOUND,0.000671544198211572,19
FOUNDED,3.53444314848196e-05,1
FOWARD,0,0
FRACTURED,0,0
FRAMEWORK,0.000106033294454459,3
FRAUD,0,0
FREE,0.000106033294454459,3
FREED,0,0
FREEDOM,0.000106033294454459,3
FRIEND,0,0
FRIENDS,7.06888629696391e-05,2
FRIGHTEN,0.000106033294454459,3
FRIGHTENED,7.06888629696391e-05,2
FRONT,0.00236807690948291,67
FRONTLINE,0,0
FRONTS,7.06888629696391e-05,2
FROZEN,0,0
FRUITFUL,3.53444314848196e-05,1
FRUITLESS,0,0
FRUSTRATED,0,0
FUEL,0.000176722157424098,5
FUELING,0,0
FUGART,0,0
FUGITIVES,0,0
FULFILL,7.06888629696391e-05,2
FULFILLED,0,0
FULFILLING,0,0
FULFULLING,0,0
FULL,0.000141377725939278,4
FUNCTION,0,0
FUNCTIONING,0,0
FUNDAMENTAL,0,0
FURNISH,0,0
FURTHER,0.000212066588908917,6
FUSES,0,0
FUTILE,0,0
GAGGING,0,0
GAIN,3.53444314848196e-05,1
GAINED,3.53444314848196e-05,1
GAINING,0,0
GAME,7.06888629696391e-05,2
GAMES,0,0
GANGS,7.06888629696391e-05,2
GARCIA,0.000459477609302654,13
GATHER,0,0
GATHERED,3.53444314848196e-05,1
GATHERING,0,0
GAVE,0.000212066588908917,6
GENERAL,0.00240342134096773,68
GENERATE,0,0
GENERATED,3.53444314848196e-05,1
GENERATION,0,0
GENEROUS,0,0
GENUINE,0,0
GESTURE,0,0
GET,0.000247411020393737,7
GETS,0,0
GETTING,0.000106033294454459,3
GIVE,0.000282755451878557,8
GIVEN,0.000212066588908917,6
GIVES,3.53444314848196e-05,1
GIVING,3.53444314848196e-05,1
GLAD,0,0
GLARING,0,0
GLORIFY,0,0
GO,0.000494822040787474,14
GOAL,3.53444314848196e-05,1
GOES,7.06888629696391e-05,2
GOING,0.00077757749266603,22
GONE,0.000141377725939278,4
GOOD,0.000459477609302654,13
GOT,7.06888629696391e-05,2
GOTTEN,0,0
GOVERN,3.53444314848196e-05,1
GOVERNED,0,0
GOVERNING,3.53444314848196e-05,1
GOVERNMENT,0.0045240872300569,128
GRADUATING,0.000106033294454459,3
GRANT,3.53444314848196e-05,1
GRANTED,0,0
GRANTS,0,0
GRATA,0,0
GRATEFUL,0,0
GREAT,0.000353444314848196,10
GREATER,3.53444314848196e-05,1
GREEN,0.000106033294454459,3
GREET,0,0
GREETED,3.53444314848196e-05,1
GREETING,0,0
GREETS,0,0
GREW,0,0
GRIEF,7.06888629696391e-05,2
GRIMALDO,0,0
GRIPPED,3.53444314848196e-05,1
GROUP,0.0018025660057258,51
GROUPS,0.0014491216908776,41
GROW,0,0
GROWING,7.06888629696391e-05,2
GROWN,0,0
GROWS,0,0
GUADALUPE,3.53444314848196e-05,1
GUARANTEE,3.53444314848196e-05,1
GUARANTEED,0,0
GUARANTEES,0.000141377725939278,4
GUARD,0.000424133177817835,12
GUARDED,0.000106033294454459,3
GUARDIAN,0,0
GUARDING,0.000247411020393737,7
GUATEMALANS,0,0
GUERRILLA,0.0019792881631499,56
GUERRILLAS,0.0032516876966034,92
GUESSED,0,0
GUESSING,0,0
GUIDE,0,0
GUIDING,0,0
GUILTY,0.000106033294454459,3
GUNNED,0,0
GUNS,0,0
HABIT,0,0
HAD,0.00367582087442123,104
HALF,0.000141377725939278,4
HALT,0,0
HALTED,7.06888629696391e-05,2
HALTING,0,0
HAMMERED,0,0
HAMPER,0,0
HAMPERED,0,0
HAMPERS,0,0
HAND,7.06888629696391e-05,2
HANDED,3.53444314848196e-05,1
HANDLE,0,0
HANDLED,0,0
HANDLES,0,0
HANDLING,7.06888629696391e-05,2
HANDS,0.000212066588908917,6
HAPPEN,7.06888629696391e-05,2
HAPPENED,0.000176722157424098,5
HAPPENING,0,0
HAPPENS,0,0
HAPPY,0,0
HARASS,0,0
HARASSED,3.53444314848196e-05,1
HARASSING,3.53444314848196e-05,1
HARBORED,0,0
HARBORING,0,0
HARD,3.53444314848196e-05,1
HARDENED,3.53444314848196e-05,1
HARM,3.53444314848196e-05,1
HARMED,0,0
HARMING,3.53444314848196e-05,1
HARMS,0,0
HARPING,0,0
HARRASSED,0,0
HARSHER,3.53444314848196e-05,1
HARVEST,3.53444314848196e-05,1
HARVESTING,0,0
HAS,0.0108507404658396,307
HASTENS,0,0
HAVE,0.0124765843141413,353
HAVING,0.000353444314848196,10
HE,0.00498356483935956,141
HEAD,0.000318099883363376,9
HEADED,0.000388788746333015,11
HEADING,3.53444314848196e-05,1
HEADQUARTERED,3.53444314848196e-05,1
HEADQUARTERS,0.00113102180751423,32
HEADS,0.000106033294454459,3
HEAR,0.000106033294454459,3
HEARD,0.000494822040787474,14
HEARING,7.06888629696391e-05,2
HEAVY,0.000671544198211572,19
HEED,0,0
HEEDED,0,0
HEIGHTENED,0,0
HEIGHTENS,0,0
HELD,0.000636199766726752,18
HELP,0.000212066588908917,6
HELPED,3.53444314848196e-05,1
HELPING,7.06888629696391e-05,2
HELPS,0,0
HEROIC,0,0
HID,0,0
HIDDEN,3.53444314848196e-05,1
HIDE,3.53444314848196e-05,1
HIDES,0,0
HIDING,7.06888629696391e-05,2
HIERARCHY,3.53444314848196e-05,1
HIGH,0.000530166472272294,15
HIGHLIGHT,0,0
HIGHLIGHTS,0,0
HIGHWAY,0.000106033294454459,3
HINDER,3.53444314848196e-05,1
HINDERED,0,0
HINDERING,0,0
HINDERS,0,0
HINGE,0,0
HINTED,0,0
HIRE,0,0
HIRED,7.06888629696391e-05,2
HIS,0.00236807690948291,67
HIT,0.000388788746333015,11
HITS,0,0
HOIST,3.53444314848196e-05,1
HOISTED,0,0
HOLD,0.000247411020393737,7
HOLDING,0.000212066588908917,6
HOLDS,0,0
HOLED,0,0
HOME,0.000494822040787474,14
HOMERUN,0,0
HOMES,0.000388788746333015,11
HONDURANS,0,0
HONDURAS,3.53444314848196e-05,1
HONEST,0,0
HONOR,3.53444314848196e-05,1
HONORED,0,0
HONORING,0,0
HOPE,3.53444314848196e-05,1
HOPED,0,0
HOPES,0,0
HOSPITAL,0.000565510903757113,16
HOSPITALIZED,0,0
HOST,7.06888629696391e-05,2
HOSTAGE,0,0
HOSTED,0,0
HOUSE,0.000706888629696391,20
HOUSED,0,0
HOUSES,0.000424133177817835,12
HOWEVER,0,0
HURLED,0.000459477609302654,13
HURRIED,0,0
HURRY,3.53444314848196e-05,1
HURT,7.06888629696391e-05,2
HURTING,0,0
HURTS,3.53444314848196e-05,1
HYPOCRITICAL,3.53444314848196e-05,1
I,0.00201463259463472,57
IDENTIFIED,0.000424133177817835,12
IDENTIFIES,0,0
IDENTIFY,3.53444314848196e-05,1
IDEOLOGY,3.53444314848196e-05,1
IDLE,0,0
IGNITED,3.53444314848196e-05,1
IGNORE,0,0
IGNORED,0,0
ILL-DEFINED,0,0
ILLEGAL,0.000106033294454459,3
IMAGINE,0,0
IMBUE,0,0
IMMERSED,0,0
IMMOBILIZED,0,0
IMPARTIAL,0,0
IMPASSE,0,0
IMPERATIVE,0,0
IMPERILED,0,0
IMPERILS,0,0
IMPLACABLE,0,0
IMPLEMENT,0.000141377725939278,4
IMPLEMENTED,7.06888629696391e-05,2
IMPLEMENTING,0,0
IMPLICATED,0,0
IMPLICATES,0,0
IMPLIED,0,0
IMPLIES,3.53444314848196e-05,1
IMPLY,0,0
IMPLYING,0,0
IMPORTANCE,0,0
IMPORTANT,0.00077757749266603,22
IMPOSE,0,0
IMPOSED,0.000141377725939278,4
IMPOSING,0,0
IMPOSSIBLE,7.06888629696391e-05,2
IMPOVERISH,0,0
IMPREGNATED,0,0
IMPRESSIVE,0,0
IMPRISONED,0,0
IMPROVE,3.53444314848196e-05,1
IMPROVED,0,0
IMPROVES,0,0
IN,0.0530519916587142,1501
INAPPROPRIATE,0,0
INCALCULABLE,0,0
INCAPABLE,0,0
INCIDENT,0.000565510903757113,16
INCLINED,0,0
INCLUDE,0.000106033294454459,3
INCLUDED,0.000141377725939278,4
INCLUDES,0.000141377725939278,4
INCOMPETENT,0,0
INCREASE,0.000424133177817835,12
INCREASED,0.000318099883363376,9
INCREASES,0,0
INCREASING,0.000106033294454459,3
INDEBTED,0,0
INDEFINITE,0,0
INDEMNIFIED,0,0
INDEPENDENT,3.53444314848196e-05,1
INDICATE,0.000106033294454459,3
INDICATED,0.000176722157424098,5
INDICATES,0.000176722157424098,5
INDICATION,0.000106033294454459,3
INDICTED,0,0
INDICTMENT,0,0
INDIFFERENT,0,0
INDISPENSABLE,0,0
INDISTICT,0,0
INDISTINCT,0,0
INDIVIDUALS,0.000883610787120489,25
INEFFECTIVE,0,0
INFILTRATE,3.53444314848196e-05,1
INFILTRATED,0.000141377725939278,4
INFLICT,0.000106033294454459,3
INFLICTED,0.000282755451878557,8
INFLICTING,0.000106033294454459,3
INFLUENCED,0,0
INFLUENTIAL,0,0
INFORM,0.000106033294454459,3
INFORMATION,0.000459477609302654,13
INFORMED,0.000141377725939278,4
INFORMING,0,0
INFORMS,0,0
INHABITED,3.53444314848196e-05,1
INHERITED,0,0
INHUMANE,0,0
INITIATE,0,0
INITIATED,7.06888629696391e-05,2
INJECTS,0,0
INJURE,0,0
INJURED,0.00215601032057399,61
INNOCENT,0.000282755451878557,8
INQUIRE,0,0
INQUIRING,0,0
INSIDE,0.000742233061181211,21
INSIST,3.53444314848196e-05,1
INSISTED,0.000106033294454459,3
INSISTING,0,0
INSISTS,0,0
INSPECTED,3.53444314848196e-05,1
INSPIRATION,0,0
INSTALLED,3.53444314848196e-05,1
INSTIGATED,0,0
INSTITUTE,0.000247411020393737,7
INSTITUTION,3.53444314848196e-05,1
INSTRUCT,0,0
INSTRUCTED,3.53444314848196e-05,1
INSTRUMENTAL,0,0
INSTRUMENTS,0,0
INSUFFICIENT,0,0
INTEGRATE,0,0
INTELLECTUALS,0,0
INTEND,7.06888629696391e-05,2
INTENDED,0,0
INTENDS,0.000106033294454459,3
INTENSE,7.06888629696391e-05,2
INTENSIFIED,0.000141377725939278,4
INTENSIFY,3.53444314848196e-05,1
INTENSIFYING,3.53444314848196e-05,1
INTENTION,0.000176722157424098,5
INTERCEPT,0,0
INTERCEPTED,0,0
INTERCEPTS,0,0
INTEREST,0,0
INTERESTED,7.06888629696391e-05,2
INTERESTING,0,0
INTERFERE,0,0
INTERFERENCE,3.53444314848196e-05,1
INTERPRET,0,0
INTERPRETED,0,0
INTERROGATE,0,0
INTERROGATED,0,0
INTERRUPT,0,0
INTERRUPTED,0,0
INTERRUPTING,0,0
INTERRUPTS,0,0
INTERTWINED,0,0
INTERVENE,0,0
INTERVENING,0,0
INTERVENTION,7.06888629696391e-05,2
INTERVIEW,0,0
INTERVIEWED,0,0
INTERVIEWING,0,0
INTIMIDATE,7.06888629696391e-05,2
INTRODUCED,3.53444314848196e-05,1
INTRUDERS,0,0
INVADE,0,0
INVADED,0,0
INVALIDATE,0,0
INVALIDATED,0,0
INVENT,0,0
INVENTED,0,0
INVERTED,0,0
INVEST,0,0
INVESTED,3.53444314848196e-05,1
INVESTIGATE,7.06888629696391e-05,2
INVESTIGATED,7.06888629696391e-05,2
INVESTIGATES,0,0
INVESTIGATING,7.06888629696391e-05,2
INVESTIGATION,0.000247411020393737,7
INVINCIBLE,0,0
INVITE,7.06888629696391e-05,2
INVITED,3.53444314848196e-05,1
INVOKED,0,0
INVOLVE,3.53444314848196e-05,1
INVOLVED,0.000282755451878557,8
INVOLVES,0,0
IRONIC,0,0
IRRATIONAL,0.000176722157424098,5
IRRESPONSIBLE,0,0
IRREVERSIBLE,0,0
