verbList,verbProbabilities,verbCounts
ENABLE,0,0
ENABLED,0.00051413881748072,1
ENABLING,0,0
ENCOMPASS,0,0
ENCOMPASSED,0,0
ENCOMPASSES,0,0
ENCOUNTER,0,0
ENCOURAGE,0,0
ENCOURAGED,0,0
ENCOURAGES,0,0
ENCOURAGING,0,0
END,0.00205655526992288,4
ENDANGER,0,0
ENDANGERED,0,0
ENDANGERING,0,0
ENDANGERS,0,0
ENDED,0,0
ENDING,0,0
ENDORSED,0,0
ENDS,0,0
ENDURE,0,0
ENDURED,0,0
ENDURING,0,0
ENEMIES,0,0
ENEMY,0,0
ENERGIC,0,0
ENERGY,0,0
ENFORCE,0,0
ENFORCED,0,0
ENFORCES,0,0
ENFORCING,0,0
ENGAGE,0,0
ENGAGED,0,0
ENGAGING,0,0
ENGENDERS,0,0
ENJOY,0.00051413881748072,1
ENJOYED,0,0
ENJOYING,0,0
ENJOYS,0,0
ENORMOUS,0,0
ENOUGH,0.00051413881748072,1
ENRICHED,0,0
ENRICHING,0,0
ENSUED,0,0
ENSUES,0,0
ENSURE,0,0
ENSURES,0,0
ENTAIL,0,0
ENTAILED,0,0
ENTAILS,0,0
ENTER,0.00051413881748072,1
ENTERED,0.00359897172236504,7
ENTERING,0,0
ENTERS,0,0
ENTITLED,0,0
ENTRENCHED,0,0
ENTRUSTED,0,0
ENVISAGES,0,0
EPITOMIZED,0,0
EQUIPPED,0.00051413881748072,1
EQUIVALENT,0,0
ERADICATE,0.00051413881748072,1
ERADICATED,0,0
ERADICATION,0,0
ERECTED,0,0
ERUPTED,0,0
ESCALATE,0,0
ESCALATED,0,0
ESCAPE,0,0
ESCAPED,0.00051413881748072,1
ESSENTIAL,0,0
ESTABLISH,0.00051413881748072,1
ESTABLISHED,0,0
ESTABLISHES,0,0
ESTABLISHING,0,0
ESTABLSIHED,0,0
ESTATE,0,0
ESTIMATE,0,0
ESTIMATED,0,0
ETERNAL,0,0
EVACUATE,0,0
EVACUATED,0,0
EVACUATING,0,0
EVALUATE,0,0
EVALUATED,0,0
EVALUATES,0,0
EVE,0,0
EVERYTHING,0,0
EVICT,0,0
EVICTED,0,0
EVIDENCE,0.00051413881748072,1
EVIDENT,0,0
EVINCES,0,0
EVOKE,0,0
EVOLVING,0,0
EXAMINE,0,0
EXAMINED,0,0
EXAMINING,0,0
EXAMPLE,0,0
EXAMPLES,0,0
EXCEEDS,0,0
EXCELLENT,0,0
EXCERPTS,0,0
EXCESSIVE,0,0
EXCHANGE,0.00051413881748072,1
EXCHANGING,0,0
EXCLAIMED,0,0
EXCLUDE,0,0
EXCLUDED,0,0
EXCUSE,0,0
EXECUTE,0,0
EXECUTED,0,0
EXECUTIVE,0.00102827763496144,2
EXEMPT,0,0
EXERCISE,0,0
EXERCISED,0,0
EXERCISES,0,0
EXERCISING,0,0
EXERT,0,0
EXERTED,0,0
EXERTING,0,0
EXERTS,0,0
EXHAUST,0,0
EXHAUSTED,0,0
EXHIBITED,0,0
EXHIBITS,0,0
EXIST,0,0
EXISTED,0,0
EXISTS,0,0
EXPAND,0,0
EXPANDED,0,0
EXPANDING,0,0
EXPECT,0,0
EXPECTED,0,0
EXPECTING,0,0
EXPECTS,0,0
EXPEL,0,0
EXPELLED,0,0
EXPENSIVE,0,0
EXPERIENCE,0,0
EXPERIENCED,0.00051413881748072,1
EXPERIENCING,0,0
EXPERTS,0,0
EXPIRES,0,0
EXPLAIN,0.00051413881748072,1
EXPLAINED,0.00102827763496144,2
EXPLAINS,0,0
EXPLODED,0,0
EXPLOITS,0,0
EXPLORE,0,0
EXPLORED,0,0
EXPLOSION,0,0
EXPORT,0,0
EXPORTED,0,0
EXPORTING,0,0
EXPOSE,0,0
EXPOSED,0,0
EXPRESS,0,0
EXPRESSED,0.00051413881748072,1
EXPRESSES,0,0
EXPRESSING,0,0
EXPRESSION,0,0
EXTEND,0,0
EXTENDED,0,0
EXTENDING,0,0
EXTENDS,0,0
EXTENT,0,0
EXTINGUISH,0,0
EXTOLLED,0,0
EXTRACT,0,0
EXTRADITED,0,0
EXTREMIST,0.00051413881748072,1
EXTREMISTS,0.00154241645244216,3
FACADE,0,0
FACE,0,0
FACED,0,0
FACES,0.00051413881748072,1
FACILITATE,0,0
FACILITATED,0,0
FACING,0,0
FACT,0,0
FACTOR,0,0
FAIL,0,0
FAILED,0,0
FAILING,0,0
FAILS,0,0
FAIR,0,0
FALL,0,0
FALLEN,0,0
FALLS,0,0
FALSE,0,0
FAMILIAR,0,0
FAR,0.00051413881748072,1
FARABUNDO,0.00154241645244216,3
FARCE,0,0
FARM,0,0
FARSIGHTED,0,0
FASCISTS,0,0
FAVOR,0,0
FAVORABLE,0,0
FAVORED,0,0
FAVORING,0,0
FAVORITE,0,0
FAVORS,0,0
FEAR,0,0
FEARS,0,0
FEASIBLE,0,0
FEATURED,0,0
FEATURES,0,0
FEBE,0,0
FEEL,0,0
FEELS,0,0
FELL,0,0
FELT,0,0
FENASTRAS,0,0
FERTILIZED,0,0
FICTITIOUS,0,0
FIELDS,0.00051413881748072,1
FIERCE,0,0
FIGHT,0,0
FIGHTENED,0,0
FIGHTERS,0.00102827763496144,2
FIGHTING,0,0
FIGHTS,0,0
FIGTHING,0,0
FIGURE,0,0
FIGURED,0,0
FIGURES,0,0
FILE,0,0
FILED,0,0
FILLED,0,0
FILMED,0,0
FINALIZED,0,0
FINANCE,0,0
FINANCED,0,0
FINANCES,0,0
FIND,0.00051413881748072,1
FINDS,0,0
FINE,0,0
FINISHED,0,0
FIRED,0,0
FIRING,0,0
FIRST,0.00051413881748072,1
FISHING,0,0
FIT,0,0
FITTED,0,0
FITTING,0,0
FIX,0,0
FIXED,0,0
FLARED,0,0
FLED,0.00102827763496144,2
FLEEING,0,0
FLEW,0,0
FLEX,0,0
FLEXIBILITY,0,0
FLEXIBLE,0,0
FLOODED,0,0
FLOWN,0,0
FLY,0,0
FLYING,0,0
FMLN,0.00205655526992288,4
FOCUS,0,0
FOCUSED,0,0
FOILED,0,0
FOLLOW,0,0
FOLLOWED,0,0
FOLLOWING,0.00102827763496144,2
FOLLOWS,0,0
FOMENT,0,0
FOOTAGE,0,0
FOR,0.0133676092544987,26
FORBID,0,0
FORBIDDEN,0,0
FORBIDS,0,0
FORCE,0.00205655526992288,4
FORCED,0,0
FORCES,0.00565552699228792,11
FOREIGNER,0,0
FOREIGNERS,0,0
FORESEE,0,0
FOREWARNED,0,0
FORGET,0,0
FORGETS,0,0
FORGETTING,0,0
FORGIVE,0,0
FORGOTTEN,0,0
FORM,0,0
FORMALIZE,0,0
FORMED,0,0
FORMING,0,0
FORMS,0,0
FORMULA,0,0
FORMULATE,0,0
FORMULATED,0,0
FORMULATING,0,0
FORUM,0,0
FOSTER,0.00051413881748072,1
FOSTERING,0,0
FOUGHT,0,0
FOUND,0.00205655526992288,4
FOUNDED,0,0
FOWARD,0,0
FRACTURED,0,0
FRAMEWORK,0,0
FRAUD,0,0
FREE,0,0
FREED,0,0
FREEDOM,0,0
FRIEND,0,0
FRIENDS,0,0
FRIGHTEN,0,0
FRIGHTENED,0,0
FRONT,0.00154241645244216,3
FRONTLINE,0,0
FRONTS,0,0
FROZEN,0,0
FRUITFUL,0,0
FRUITLESS,0,0
FRUSTRATED,0,0
FUEL,0,0
FUELING,0,0
FUGART,0,0
FUGITIVES,0,0
FULFILL,0,0
FULFILLED,0,0
FULFILLING,0,0
FULFULLING,0,0
FULL,0.00051413881748072,1
FUNCTION,0,0
FUNCTIONING,0,0
FUNDAMENTAL,0,0
FURNISH,0,0
FURTHER,0.00051413881748072,1
FUSES,0,0
FUTILE,0,0
GAGGING,0,0
GAIN,0,0
GAINED,0,0
GAINING,0,0
GAME,0,0
GAMES,0,0
GANGS,0,0
GARCIA,0.00051413881748072,1
GATHER,0,0
GATHERED,0,0
GATHERING,0,0
GAVE,0.00051413881748072,1
GENERAL,0.00308483290488432,6
GENERATE,0,0
GENERATED,0,0
GENERATION,0,0
GENEROUS,0,0
GENUINE,0,0
GESTURE,0,0
GET,0,0
GETS,0,0
GETTING,0,0
GIVE,0,0
GIVEN,0,0
GIVES,0,0
GIVING,0,0
GLAD,0,0
GLARING,0,0
GLORIFY,0,0
GO,0.00051413881748072,1
GOAL,0,0
GOES,0,0
GOING,0,0
GONE,0,0
GOOD,0.00051413881748072,1
GOT,0,0
GOTTEN,0,0
GOVERN,0,0
GOVERNED,0,0
GOVERNING,0,0
GOVERNMENT,0.00874035989717224,17
GRADUATING,0,0
GRANT,0,0
GRANTED,0,0
GRANTS,0,0
GRATA,0,0
GRATEFUL,0,0
GREAT,0.00051413881748072,1
GREATER,0.00051413881748072,1
GREEN,0,0
GREET,0,0
GREETED,0,0
GREETING,0,0
GREETS,0,0
GREW,0,0
GRIEF,0,0
GRIMALDO,0,0
GRIPPED,0,0
GROUP,0.0025706940874036,5
GROUPS,0.00205655526992288,4
GROW,0,0
GROWING,0,0
GROWN,0,0
GROWS,0,0
GUADALUPE,0,0
GUARANTEE,0.00051413881748072,1
GUARANTEED,0,0
GUARANTEES,0,0
GUARD,0.00102827763496144,2
GUARDED,0,0
GUARDIAN,0,0
GUARDING,0,0
GUATEMALANS,0,0
GUERRILLA,0.00102827763496144,2
GUERRILLAS,0.00411311053984576,8
GUESSED,0,0
GUESSING,0,0
GUIDE,0,0
GUIDING,0,0
GUILTY,0,0
GUNNED,0,0
GUNS,0,0
HABIT,0,0
HAD,0.00411311053984576,8
HALF,0,0
HALT,0,0
HALTED,0,0
HALTING,0,0
HAMMERED,0,0
HAMPER,0,0
HAMPERED,0,0
HAMPERS,0,0
HAND,0,0
HANDED,0,0
HANDLE,0,0
HANDLED,0,0
HANDLES,0,0
HANDLING,0,0
HANDS,0,0
HAPPEN,0,0
HAPPENED,0,0
HAPPENING,0,0
HAPPENS,0,0
HAPPY,0,0
HARASS,0,0
HARASSED,0,0
HARASSING,0,0
HARBORED,0,0
HARBORING,0,0
HARD,0,0
HARDENED,0,0
HARM,0,0
HARMED,0,0
HARMING,0,0
HARMS,0,0
HARPING,0,0
HARRASSED,0,0
HARSHER,0,0
HARVEST,0,0
HARVESTING,0,0
HAS,0.0113110539845758,22
HASTENS,0,0
HAVE,0.0102827763496144,20
HAVING,0.00051413881748072,1
HE,0.00874035989717224,17
HEAD,0,0
HEADED,0,0
HEADING,0,0
HEADQUARTERED,0,0
HEADQUARTERS,0,0
HEADS,0,0
HEAR,0,0
HEARD,0.00051413881748072,1
HEARING,0,0
HEAVY,0,0
HEED,0,0
HEEDED,0,0
HEIGHTENED,0,0
HEIGHTENS,0,0
HELD,0.0025706940874036,5
HELP,0,0
HELPED,0,0
HELPING,0,0
HELPS,0,0
HEROIC,0,0
HID,0,0
HIDDEN,0,0
HIDE,0,0
HIDES,0,0
HIDING,0,0
HIERARCHY,0,0
HIGH,0.00102827763496144,2
HIGHLIGHT,0,0
HIGHLIGHTS,0,0
HIGHWAY,0.00051413881748072,1
HINDER,0,0
HINDERED,0,0
HINDERING,0,0
HINDERS,0,0
HINGE,0,0
HINTED,0,0
HIRE,0,0
HIRED,0,0
HIS,0.00411311053984576,8
HIT,0,0
HITS,0,0
HOIST,0,0
HOISTED,0,0
HOLD,0.00102827763496144,2
HOLDING,0,0
HOLDS,0,0
HOLED,0,0
HOME,0,0
HOMERUN,0,0
HOMES,0.00102827763496144,2
HONDURANS,0,0
HONDURAS,0.00051413881748072,1
HONEST,0,0
HONOR,0,0
HONORED,0,0
HONORING,0,0
HOPE,0.00051413881748072,1
HOPED,0,0
HOPES,0,0
HOSPITAL,0,0
HOSPITALIZED,0.00051413881748072,1
HOST,0,0
HOSTAGE,0,0
HOSTED,0,0
HOUSE,0.00154241645244216,3
HOUSED,0,0
HOUSES,0.00051413881748072,1
HOWEVER,0,0
HURLED,0,0
HURRIED,0,0
HURRY,0,0
HURT,0,0
HURTING,0,0
HURTS,0,0
HYPOCRITICAL,0,0
I,0,0
IDENTIFIED,0,0
IDENTIFIES,0,0
IDENTIFY,0,0
IDEOLOGY,0,0
IDLE,0,0
IGNITED,0,0
IGNORE,0,0
IGNORED,0,0
ILL-DEFINED,0,0
ILLEGAL,0,0
IMAGINE,0,0
IMBUE,0,0
IMMERSED,0,0
IMMOBILIZED,0,0
IMPARTIAL,0,0
IMPASSE,0,0
IMPERATIVE,0,0
IMPERILED,0,0
IMPERILS,0,0
IMPLACABLE,0,0
IMPLEMENT,0,0
IMPLEMENTED,0,0
IMPLEMENTING,0,0
IMPLICATED,0,0
IMPLICATES,0,0
IMPLIED,0,0
IMPLIES,0,0
IMPLY,0,0
IMPLYING,0,0
IMPORTANCE,0,0
IMPORTANT,0,0
IMPOSE,0,0
IMPOSED,0,0
IMPOSING,0,0
IMPOSSIBLE,0,0
IMPOVERISH,0,0
IMPREGNATED,0,0
IMPRESSIVE,0,0
IMPRISONED,0,0
IMPROVE,0,0
IMPROVED,0,0
IMPROVES,0,0
IN,0.0606683804627249,118
INAPPROPRIATE,0,0
INCALCULABLE,0,0
INCAPABLE,0,0
INCIDENT,0,0
INCLINED,0,0
INCLUDE,0,0
INCLUDED,0,0
INCLUDES,0.00051413881748072,1
INCOMPETENT,0.00051413881748072,1
INCREASE,0,0
INCREASED,0,0
INCREASES,0,0
INCREASING,0,0
INDEBTED,0,0
INDEFINITE,0,0
INDEMNIFIED,0,0
INDEPENDENT,0,0
INDICATE,0.00051413881748072,1
INDICATED,0,0
INDICATES,0,0
INDICATION,0.00051413881748072,1
INDICTED,0,0
INDICTMENT,0,0
INDIFFERENT,0,0
INDISPENSABLE,0,0
INDISTICT,0,0
INDISTINCT,0,0
INDIVIDUALS,0.00205655526992288,4
INEFFECTIVE,0,0
INFILTRATE,0,0
INFILTRATED,0,0
INFLICT,0,0
INFLICTED,0,0
INFLICTING,0,0
INFLUENCED,0,0
INFLUENTIAL,0,0
INFORM,0,0
INFORMATION,0.00154241645244216,3
INFORMED,0,0
INFORMING,0,0
INFORMS,0,0
INHABITED,0,0
INHERITED,0,0
INHUMANE,0,0
INITIATE,0,0
INITIATED,0,0
INJECTS,0,0
INJURE,0,0
INJURED,0,0
INNOCENT,0,0
INQUIRE,0,0
INQUIRING,0,0
INSIDE,0.00102827763496144,2
INSIST,0,0
INSISTED,0,0
INSISTING,0,0
INSISTS,0,0
INSPECTED,0,0
INSPIRATION,0,0
INSTALLED,0,0
INSTIGATED,0,0
INSTITUTE,0,0
INSTITUTION,0,0
INSTRUCT,0,0
INSTRUCTED,0.00102827763496144,2
INSTRUMENTAL,0,0
INSTRUMENTS,0,0
INSUFFICIENT,0,0
INTEGRATE,0,0
INTELLECTUALS,0,0
INTEND,0,0
INTENDED,0.00102827763496144,2
INTENDS,0,0
INTENSE,0,0
INTENSIFIED,0,0
INTENSIFY,0,0
INTENSIFYING,0,0
INTENTION,0,0
INTERCEPT,0,0
INTERCEPTED,0,0
INTERCEPTS,0,0
INTEREST,0,0
INTERESTED,0,0
INTERESTING,0,0
INTERFERE,0,0
INTERFERENCE,0,0
INTERPRET,0,0
INTERPRETED,0,0
INTERROGATE,0,0
INTERROGATED,0,0
INTERRUPT,0,0
INTERRUPTED,0,0
INTERRUPTING,0,0
INTERRUPTS,0,0
INTERTWINED,0,0
INTERVENE,0,0
INTERVENING,0,0
INTERVENTION,0,0
INTERVIEW,0,0
INTERVIEWED,0,0
INTERVIEWING,0,0
INTIMIDATE,0,0
INTRODUCED,0,0
INTRUDERS,0,0
INVADE,0,0
INVADED,0,0
INVALIDATE,0,0
INVALIDATED,0,0
INVENT,0,0
INVENTED,0,0
INVERTED,0,0
INVEST,0,0
INVESTED,0,0
INVESTIGATE,0,0
INVESTIGATED,0,0
INVESTIGATES,0,0
INVESTIGATING,0.00102827763496144,2
INVESTIGATION,0,0
INVINCIBLE,0,0
INVITE,0,0
INVITED,0,0
INVOKED,0,0
INVOLVE,0,0
INVOLVED,0,0
INVOLVES,0.00051413881748072,1
IRONIC,0,0
IRRATIONAL,0,0
IRRESPONSIBLE,0,0
IRREVERSIBLE,0,0
IRREVOCABLE,0,0
IS,0.00719794344473008,14
ISABEL,0,0
ISOLATE,0,0
ISOLATED,0,0
ISSUE,0.00051413881748072,1
ISSUED,0,0
ISSUES,0,0
ISSUING,0,0
IT,0.00822622107969152,16
JAIL,0,0
JANUARY,0,0
JARAMILLO,0,0
JEOPARDIZE,0,0
JEOPARDIZES,0,0
JEOPARDIZING,0,0
JESUITS,0,0
JOBLESS,0,0
JOIN,0,0
JOINED,0.00051413881748072,1
JOINING,0,0
JOINS,0,0
JOURNALIST,0,0
JUDGE,0,0
JUDGED,0,0
JUDGING,0,0
JUMPED,0,0
JURISDICTION,0,0
JUSTIFIABLE,0,0
JUSTIFIED,0,0
JUSTIFIES,0,0
JUSTIFY,0,0
KDNAPPED,0,0
KEEP,0,0
KEEPING,0,0
KEEPS,0,0
KEPT,0,0
KEY,0,0
KICKS,0,0
KIDANAPPED,0,0
KIDNAP,0.00051413881748072,1
KIDNAPPED,0.00051413881748072,1
KILL,0,0
KILLED,0.00874035989717224,17
KILLERS,0,0
KILLING,0.00051413881748072,1
KILLS,0,0
KIND,0,0
KM,0.00411311053984576,8
KNEW,0,0
KNOCKED,0,0
KNOW,0,0
KNOWING,0,0
KNOWLEDGEABLE,0,0
KNOWN,0,0
KNOWS,0,0
LABELED,0,0
LABELLED,0,0
LABELS,0,0
LACED,0,0
LACK,0,0
LACKED,0,0
LACKS,0,0
LAID,0,0
LAMBRUSCHINI,0,0
LAMENTED,0,0
LAND,0,0
LANDED,0,0
LANGUAGE,0,0
LARGE,0.00102827763496144,2
LASHES,0,0
LAST,0.00359897172236504,7
LASTED,0,0
LASTING,0,0
LAUNCED,0,0
LAUNCH,0,0
LAUNCHED,0,0
LAUNCHES,0,0
LAUNCHING,0,0
LAUNDERED,0,0
LAVISHED,0,0
LAY,0,0
LAYED,0,0
LAYS,0,0
LEAD,0,0
LEADER,0.00051413881748072,1
LEADING,0,0
LEADS,0,0
LEANING,0,0
LEANS,0,0
LEARN,0,0
LEARNED,0,0
LEAVE,0,0
LEAVES,0,0
LEAVING,0.00051413881748072,1
LED,0,0
LEFT,0.00102827763496144,2
LEFTISTS,0,0
LEGAL,0,0
LEGITIMATE,0,0
LEGITIMIZED,0,0
LEGITIMIZES,0,0
LEMPIRAS,0,0
LEND,0,0
LENDS,0,0
LENT,0,0
LESS,0.00051413881748072,1
LESSEN,0,0
LESSON,0,0
LET,0,0
LETTING,0,0
LEVEL,0,0
LEVELED,0,0
LEVELLED,0,0
LEVELLING,0,0
LEVIED,0,0
LIARS,0,0
LIASON,0,0
LIBERATED,0,0
LIBERATION,0.00102827763496144,2
LIBERTY,0,0
LIE,0.00051413881748072,1
LIED,0,0
LIES,0,0
LIEUTENANTS,0,0
LIFE,0.00051413881748072,1
LIFT,0,0
LIFTED,0,0
LIFTING,0,0
LIGHT,0,0
LIGHTER,0,0
LIGHTING,0,0
LIKE,0,0
LIKELY,0,0
LIMA,0.00051413881748072,1
LIMIT,0,0
LIMITED,0,0
LINE,0,0
LINKED,0.00154241645244216,3
LINKING,0,0
LINKS,0,0
LISTED,0,0
LISTEN,0,0
LISTENED,0,0
LISTENING,0,0
LISTENS,0,0
LISTS,0,0
LITTLE,0,0
LIVE,0,0
LIVED,0.00051413881748072,1
LIVES,0.00102827763496144,2
LIVING,0,0
LOCATE,0,0
LOCATED,0.00051413881748072,1
LOCKED,0,0
LODGED,0,0
LOGICAL,0,0
LOOK,0,0
LOOKED,0,0
LOOKING,0,0
LOOKS,0,0
LOOMED,0,0
LOOMING,0,0
LOOSENED,0,0
LOOTED,0.00051413881748072,1
LORENZO,0,0
LOSE,0,0
LOSES,0,0
LOSING,0,0
LOST,0,0
LOVE,0,0
LOWER,0,0
LOWERED,0,0
LOYAL,0,0
LUCK,0,0
LURKS,0,0
LUXURY,0,0
LYING,0,0
LYNCHED,0,0
M-19,0.0025706940874036,5
MACHINEGUNNED,0,0
MACHINEGUNS,0,0
MADE,0.00308483290488432,6
MAGNIFIED,0,0
MAIMED,0,0
MAINTAIN,0.00102827763496144,2
MAINTAINED,0,0
MAINTAINING,0,0
MAINTAINS,0,0
MAINTANING,0,0
MAJORITY,0,0
MAKE,0.00102827763496144,2
MAKES,0,0
MAKING,0.00102827763496144,2
MAN,0,0
MANAGE,0,0
MANAGED,0.00102827763496144,2
MANAGING,0,0
MANAGUA,0,0
MANEUVER,0,0
MANEUVERED,0,0
MANIFEST,0,0
MANIFESTED,0,0
MANIPULATE,0,0
MANIPULATED,0,0
MANIPULATES,0,0
MANIPULATION,0,0
MANNED,0,0
MANUFACTURED,0,0
MANY,0,0
MAOIST,0.00051413881748072,1
MARCH,0.00154241645244216,3
MARCHED,0,0
MARK,0,0
MARKED,0,0
MARKET,0,0
MARKING,0,0
MARKS,0,0
MARRED,0,0
MARRIED,0,0
MARRING,0,0
MARTI,0.00154241645244216,3
MASSACRE,0.00102827763496144,2
MASSACRED,0,0
MASSACRES,0,0
MASTERMINDED,0,0
MATCHED,0,0
MATERS,0,0
MATTER,0.00051413881748072,1
MATTERS,0,0
MAY,0.00154241645244216,3
MAYOR,0.00102827763496144,2
MAYORS,0,0
MEAN,0,0
MEANING,0,0
MEANINGLESS,0,0
MEANS,0,0
MEANT,0,0
MEASURE,0,0
MEASURES,0.00051413881748072,1
MECHANISM,0,0
MEDDLE,0,0
MEDELLIN,0,0
MEDIA,0,0
MEDIATE,0,0
MEDIATES,0,0
MEET,0,0
MEETING,0.00102827763496144,2
MEETS,0,0
MEMBER,0.00102827763496144,2
MEMBERS,0.00102827763496144,2
MEN,0.00616966580976864,12
MENTION,0,0
MENTIONED,0.00051413881748072,1
MENTIONS,0,0
MERIT,0,0
MESS,0,0
MESSAGE,0,0
MET,0,0
METHODS,0.00051413881748072,1
MEXICO,0,0
MIDST,0,0
MIGHT,0,0
MILITARISTS,0,0
MILITARIZED,0,0
MILITARY,0.00411311053984576,8
MIND,0,0
MINDS,0,0
MINED,0,0
MINGLE,0,0
MINIMIZED,0,0
MINISTATION,0,0
MINISTER,0.00462724935732648,9
MINORITY,0,0
MISCALCULATION,0,0
MISINFORMED,0,0
MISSED,0,0
MISSILE,0,0
MISSING,0.00051413881748072,1
MISSION,0,0
MISTAKE,0,0
MISTAKEN,0,0
MISTOOK,0,0
MISTREATED,0,0
MISTREATING,0,0
MISUSED,0,0
MIXED,0,0
MIXTURE,0,0
MOBILIZE,0,0
MOBILIZED,0.00051413881748072,1
MOBILIZING,0,0
MOCKED,0,0
MOCKERY,0,0
MODERATOR,0,0
MODIFIED,0,0
MOMENT,0,0
MONEY,0.00051413881748072,1
MONITORING,0,0
MONITORS,0,0
MONOPOLIZED,0,0
MORE,0.00102827763496144,2
MORNING,0.00051413881748072,1
MORTGAGED,0,0
MOST,0.00051413881748072,1
MOTIVATED,0,0
MOTOCYCLE,0,0
MOURNING,0,0
MOVE,0,0
MOVED,0,0
MOVES,0,0
MOVING,0,0
MOWED,0,0
MUCH,0,0
MUDDLED,0,0
MULTIPARTISAN,0,0
MULTIPLIED,0,0
MUNICIPALITIES,0.00051413881748072,1
MURDER,0.00154241645244216,3
MURDERED,0,0
MURDERER,0,0
MURDERING,0,0
MUST,0.00102827763496144,2
MUTILATED,0,0
MUTINIED,0,0
NA,0,0
NAILED,0,0
NAIVE,0,0
NAME,0,0
NATION,0.00102827763496144,2
NATIONALISTIC,0,0
NATIONALIZED,0,0
NATIONS,0.00051413881748072,1
NATURAL,0,0
NATURE,0,0
NAVIGATOR,0,0
NECESSARY,0.00102827763496144,2
NEED,0,0
NEEDED,0,0
NEEDS,0,0
NEGATED,0,0
NEGATIVE,0,0
NEGLECTED,0,0
NEGOTIABLE,0,0
NEGOTIATE,0,0
NEGOTIATED,0,0
NEGOTIATING,0,0
NEIGHBORHOODS,0.00051413881748072,1
NEITHER,0,0
NERVOUS,0,0
NETWORK,0,0
NEUTRALIZED,0,0
NEVERTHELESS,0,0
NEW,0.00051413881748072,1
NEWS,0.00102827763496144,2
NICARAGUA,0,0
NICARAGUAN,0,0
NICARAGUANS,0,0
NICE,0,0
NIL,0,0
NISIM,0,0
NO,0,0
NOBLE,0,0
NOMINATED,0,0
NORMAL,0,0
NORMALIZED,0,0
NORTHWEST,0,0
NOT,0.00462724935732648,9
NOTE,0,0
NOTED,0.00051413881748072,1
NOTES,0,0
NOTHING,0.00051413881748072,1
NOTICED,0,0
NOTIFIED,0,0
NOTIFIES,0,0
NOTIFY,0,0
NOURISHED,0,0
NOW,0.00051413881748072,1
NUMBER,0,0
NUMBERED,0,0
NUMEROUS,0,0
OBEDIENT,0,0
OBEY,0,0
OBJECTED,0,0
OBJECTIVE,0,0
OBJECTS,0,0
OBLIGATED,0,0
OBLIGE,0,0
OBLIGED,0,0
OBLIGES,0,0
OBSERVED,0,0
OBSERVING,0,0
OBSOLETE,0,0
OBSTACLE,0,0
OBSTRUCT,0,0
OBSTRUCTED,0,0
OBSTRUCTING,0,0
OBSTRUCTS,0,0
OBTAIN,0,0
OBTAINED,0,0
OBTAINING,0,0
OBVIOUS,0,0
OCCASION,0,0
OCCASIONS,0,0
OCCUPIED,0.00102827763496144,2
OCCUPY,0,0
OCCUPYING,0,0
OCCUR,0,0
OCCURED,0,0
OCCURRED,0,0
OCCURRENCE,0,0
OCCURRING,0.00102827763496144,2
OCCURS,0,0
OFFEND,0,0
OFFENDED,0,0
OFFENSIVE,0,0
OFFER,0,0
OFFERED,0,0
OFFERING,0,0
OFFERS,0,0
OFFICE,0,0
OFFICER,0.00154241645244216,3
OFFICERS,0.00051413881748072,1
OFFICES,0,0
OFFICIAL,0.0025706940874036,5
OFFICIALS,0.00051413881748072,1
OLD,0.00051413881748072,1
OLDER,0,0
OMITTED,0,0
ONBOARD,0,0
ONE,0.00411311053984576,8
ONES,0.00051413881748072,1
ONGOING,0,0
ONSLAUGHT,0,0
OPEN,0,0
OPENED,0.00051413881748072,1
OPENING,0,0
OPENS,0,0
OPERATE,0,0
OPERATED,0,0
OPERATES,0,0
OPERATING,0.00051413881748072,1
OPERATION,0.00154241645244216,3
OPPORTUNITIES,0,0
OPPORTUNITY,0.00051413881748072,1
OPPOSE,0.00051413881748072,1
OPPOSED,0,0
OPPOSES,0,0
OPTED,0,0
OPTIMIST,0,0
OPTIMISTIC,0,0
OPTIMISTS,0,0
ORCHESTRATED,0,0
ORDER,0.00051413881748072,1
ORDERED,0,0
ORDERS,0,0
ORGANIZATION,0.00051413881748072,1
ORGANIZATIONS,0,0
ORGANIZE,0,0
ORGANIZED,0,0
ORGANIZING,0,0
ORIGIN,0,0
ORIGINATES,0,0
ORTEGA,0,0
OSSA,0,0
OUGHT,0,0
OUST,0,0
OUT,0.00565552699228792,11
OUTDATED,0,0
OUTLINE,0,0
OUTLINED,0,0
OUTLINES,0,0
OUTLIVED,0,0
OUTNUMBERED,0,0
OUTRAGEOUS,0,0
OVER,0.00308483290488432,6
OVERCAME,0,0
OVERCOME,0,0
OVERCOMES,0,0
OVERESTIMATING,0,0
OVERFLEW,0.00051413881748072,1
OVERFLOWN,0,0
OVERFLYING,0,0
OVERHEARD,0,0
OVERPOWERED,0,0
OVERSEE,0,0
OVERTHROW,0,0
OVERTHROWN,0,0
OWE,0,0
OWED,0,0
OWES,0,0
OWN,0.00051413881748072,1
OWNED,0,0
OWNER,0,0
OWNS,0,0
OXYGEN,0,0
PACIFY,0,0
PAID,0,0
PAIN,0.00051413881748072,1
PAINFUL,0,0
PAINT,0,0
PAINTED,0.00051413881748072,1
PAPER,0,0
PARADOX,0,0
PARALYZED,0,0
PARALYZING,0,0
PARDONED,0,0
PARDONS,0,0
PARISHIONERS,0,0
PARKED,0,0
PART,0.0051413881748072,10
